NAME,county,state,Total_Pop_2009,Total_Pop_2011,Total_Pop_2013,Total_Pop_2015,Total_Pop_2016,Total_Pop_2021,Total_Pop_25_to_29_2009,Total_Pop_25_to_29_2011,Total_Pop_25_to_29_2013,Total_Pop_25_to_29_2015,Total_Pop_25_to_29_2016,Total_Pop_25_to_29_2021,2009-2021 Total_Pop Change,2009-2021 Total_Pop % Change,2009-2021 Total_Pop Change Rank,2009-2021 Total_Pop Change Percentile,2009-2021 Total_Pop % Change Rank,2009-2021 Total_Pop % Change Percentile,2011-2021 Total_Pop Change,2011-2021 Total_Pop % Change,2011-2021 Total_Pop Change Rank,2011-2021 Total_Pop Change Percentile,2011-2021 Total_Pop % Change Rank,2011-2021 Total_Pop % Change Percentile,2013-2021 Total_Pop Change,2013-2021 Total_Pop % Change,2013-2021 Total_Pop Change Rank,2013-2021 Total_Pop Change Percentile,2013-2021 Total_Pop % Change Rank,2013-2021 Total_Pop % Change Percentile,2015-2021 Total_Pop Change,2015-2021 Total_Pop % Change,2015-2021 Total_Pop Change Rank,2015-2021 Total_Pop Change Percentile,2015-2021 Total_Pop % Change Rank,2015-2021 Total_Pop % Change Percentile,2016-2021 Total_Pop Change,2016-2021 Total_Pop % Change,2016-2021 Total_Pop Change Rank,2016-2021 Total_Pop Change Percentile,2016-2021 Total_Pop % Change Rank,2016-2021 Total_Pop % Change Percentile,2009-2021 Total_Pop_25_to_29 Change,2009-2021 Total_Pop_25_to_29 % Change,2009-2021 Total_Pop_25_to_29 Change Rank,2009-2021 Total_Pop_25_to_29 Change Percentile,2009-2021 Total_Pop_25_to_29 % Change Rank,2009-2021 Total_Pop_25_to_29 % Change Percentile,2011-2021 Total_Pop_25_to_29 Change,2011-2021 Total_Pop_25_to_29 % Change,2011-2021 Total_Pop_25_to_29 Change Rank,2011-2021 Total_Pop_25_to_29 Change Percentile,2011-2021 Total_Pop_25_to_29 % Change Rank,2011-2021 Total_Pop_25_to_29 % Change Percentile,2013-2021 Total_Pop_25_to_29 Change,2013-2021 Total_Pop_25_to_29 % Change,2013-2021 Total_Pop_25_to_29 Change Rank,2013-2021 Total_Pop_25_to_29 Change Percentile,2013-2021 Total_Pop_25_to_29 % Change Rank,2013-2021 Total_Pop_25_to_29 % Change Percentile,2015-2021 Total_Pop_25_to_29 Change,2015-2021 Total_Pop_25_to_29 % Change,2015-2021 Total_Pop_25_to_29 Change Rank,2015-2021 Total_Pop_25_to_29 Change Percentile,2015-2021 Total_Pop_25_to_29 % Change Rank,2015-2021 Total_Pop_25_to_29 % Change Percentile,2016-2021 Total_Pop_25_to_29 Change,2016-2021 Total_Pop_25_to_29 % Change,2016-2021 Total_Pop_25_to_29 Change Rank,2016-2021 Total_Pop_25_to_29 Change Percentile,2016-2021 Total_Pop_25_to_29 % Change Rank,2016-2021 Total_Pop_25_to_29 % Change Percentile
"Hancock County, Illinois",067,17,18720.0,19155.0,18949.0,18738.0,18633.0,17750.0,929.0,1016.0,974.0,896.0,891.0,924.0,-970.0,-5.181623931623935,2625.0,16.3265306122449,2554.0,18.590561224489797,-1405.0,-7.334899504045945,2721.0,13.292955052598025,2705.0,13.802996493465095,-1199.0,-6.327510686579762,2689.0,14.340344168260039,2679.0,14.65901848311026,-988.0,-5.27270786636781,2666.0,15.154409423750398,2644.0,15.854823304680037,-883.0,-4.738904094885421,2673.0,14.931550461636423,2636.0,16.109519261381724,-5.0,-0.5382131324004336,1989.0,36.607142857142854,1988.0,36.6390306122449,-92.0,-9.055118110236215,2618.0,16.576346828179787,2606.0,16.958877908830093,-50.0,-5.133470225872694,2447.0,22.052262587635436,2413.0,23.135755258126196,28.0,3.125,1760.0,43.99872652021649,1691.0,46.19547914676855,33.0,3.703703703703698,1661.0,47.150588984399874,1557.0,50.4616364215218
"Hancock County, Indiana",059,18,65777.0,69035.0,70466.0,71328.0,71955.0,78616.0,3138.0,3618.0,3655.0,3759.0,3864.0,4351.0,12839.0,19.518980798759443,438.0,86.06505102040816,248.0,92.12372448979592,9581.0,13.878467444050123,443.0,85.91010519604718,266.0,91.55243863563915,8150.0,11.565861550251189,424.0,86.52007648183556,250.0,92.06500956022946,7288.0,10.217586361597132,397.0,87.39255014326648,189.0,94.01464501751035,6661.0,9.257174623028286,386.0,87.74275708373129,175.0,94.4603629417383,1213.0,38.655194391332046,391.0,87.56377551020408,438.0,86.06505102040816,733.0,20.25981205085683,472.0,84.98565508447561,496.0,84.220592923175,696.0,19.042407660738725,445.0,85.8508604206501,452.0,85.62778840025494,592.0,15.748869380154296,434.0,86.21458134352117,539.0,82.87169691181153,487.0,12.60351966873705,435.0,86.18274434893345,629.0,80.00636739891755
"Hancock County, Iowa",081,19,11339.0,11416.0,11243.0,11092.0,11006.0,10837.0,375.0,610.0,577.0,547.0,486.0,607.0,-502.0,-4.42719816562307,2356.0,24.904336734693878,2453.0,21.81122448979592,-579.0,-5.07182901191311,2268.0,27.733503347146954,2411.0,23.175007969397512,-406.0,-3.611135817842215,2134.0,32.026768642447415,2233.0,28.87189292543021,-255.0,-2.298954201226111,2016.0,35.84845590576249,2090.0,33.49251830627189,-169.0,-1.535526076685445,1937.0,38.363578478191656,2010.0,36.03947787328876,232.0,61.86666666666667,942.0,69.9936224489796,218.0,93.08035714285714,-3.0,-0.4918032786885296,1992.0,36.53171820210392,2014.0,35.8304112209117,30.0,5.199306759098787,1707.0,45.634161886551944,1437.0,54.23836838750796,60.0,10.968921389396712,1494.0,52.467367080547604,873.0,72.23814071951608,121.0,24.89711934156378,1085.0,65.48869786692137,216.0,93.15504616364215
"Hancock County, Kentucky",091,21,8601.0,8559.0,8608.0,8669.0,8716.0,9050.0,455.0,425.0,402.0,401.0,417.0,534.0,449.0,5.220323218230449,1418.0,54.81505102040817,1085.0,65.43367346938776,491.0,5.7366514779763955,1173.0,62.63946445648709,776.0,75.29486770800128,442.0,5.134758364312275,1146.0,63.51179094964946,707.0,77.50159337157424,381.0,4.39497058484255,1177.0,62.55969436485196,668.0,78.76472460999682,334.0,3.8320330426801386,1185.0,62.30499840815027,693.0,77.96879974530404,79.0,17.36263736263737,1461.0,53.443877551020414,947.0,69.83418367346938,109.0,25.647058823529424,1182.0,62.35256614599937,332.0,89.44851769206248,132.0,32.835820895522396,1119.0,64.37221159974506,156.0,95.06054811982155,133.0,33.16708229426435,1102.0,64.94746895893027,143.0,95.47914676854505,117.0,28.057553956834536,1102.0,64.94746895893027,182.0,94.23750397962432
"Hancock County, Maine",009,23,53299.0,54422.0,54557.0,54658.0,54483.0,55417.0,2463.0,2605.0,2706.0,2847.0,2871.0,2845.0,2118.0,3.9738081389894653,956.0,69.54719387755102,1239.0,60.52295918367348,995.0,1.8283047297048993,1017.0,67.61236850494102,1253.0,60.08925725215174,860.0,1.5763330095129868,986.0,68.61057998725303,1229.0,60.86679413639261,759.0,1.3886347835632584,980.0,68.831582298631,1225.0,61.03151862464183,934.0,1.7142962024851771,903.0,71.28303088188474,1143.0,63.64215218083413,382.0,15.509541209906619,711.0,77.35969387755102,1036.0,66.99617346938776,240.0,9.213051823416496,880.0,71.9795983423653,1111.0,64.615875039847,139.0,5.136733185513664,1095.0,65.1370299553856,1449.0,53.8559592096877,-2.0,-0.07024938531787761,2058.0,34.51130213307864,2052.0,34.702324100604905,-26.0,-0.9056078021595249,2258.0,28.143903215536454,2085.0,33.651703279210444
"Hancock County, Mississippi",045,28,41135.0,43322.0,44597.0,45627.0,46028.0,45911.0,2373.0,2338.0,2432.0,2491.0,2611.0,2539.0,4776.0,11.610550625987592,689.0,78.06122448979592,564.0,82.04719387755102,2589.0,5.976178385116104,759.0,75.83678673892254,750.0,76.12368504941026,1314.0,2.946386528241818,889.0,71.70172084130019,994.0,68.35564053537286,284.0,0.6224384684506923,1236.0,60.68131168417701,1388.0,55.84208850684496,-117.0,-0.25419309985226235,1815.0,42.24769181789239,1647.0,47.59630690862783,166.0,6.995364517488412,1099.0,64.98724489795919,1504.0,52.07270408163265,201.0,8.597091531223278,946.0,69.87567739878865,1172.0,62.67134204654128,107.0,4.399671052631571,1216.0,61.281070745697896,1537.0,51.05162523900574,48.0,1.9269369731031771,1581.0,49.697548551416745,1823.0,41.9929958611907,-72.0,-2.7575641516660254,2557.0,18.624641833810887,2288.0,27.188793377905125
"Hancock County, Ohio",063,39,74058.0,74847.0,75239.0,75428.0,75672.0,75139.0,5293.0,4844.0,4849.0,4933.0,5060.0,5218.0,1081.0,1.4596667476842518,1152.0,63.29719387755102,1583.0,49.55357142857143,292.0,0.390129196895006,1279.0,59.26043991074275,1469.0,53.20369780044628,-100.0,-0.1329097941227264,1658.0,47.19566602931804,1534.0,51.14722753346081,-289.0,-0.38314684202153115,2076.0,33.93823623049984,1613.0,48.67876472461,-533.0,-0.7043556401310935,2443.0,22.25405921680993,1769.0,43.71219356892709,-75.0,-1.4169658038919342,2329.0,25.765306122448976,2043.0,34.88520408163265,374.0,7.72089182493807,681.0,78.3232387631495,1255.0,60.02550207204336,369.0,7.60981645700145,650.0,79.31803696622052,1212.0,61.408540471637984,285.0,5.777417393067097,703.0,77.65042979942693,1401.0,55.42820757720472,158.0,3.122529644268779,939.0,70.13689907672716,1633.0,48.04202483285578
"Hancock County, Tennessee",067,47,6633.0,6784.0,6737.0,6642.0,6609.0,6695.0,347.0,384.0,377.0,372.0,368.0,392.0,62.0,0.9347203377054081,1730.0,44.86607142857143,1658.0,47.161989795918366,-89.0,-1.311910377358494,1646.0,47.56136436085432,1768.0,43.67229837424291,-42.0,-0.6234228885260484,1566.0,50.12746972594009,1625.0,48.24729126832377,53.0,0.797952423968673,1446.0,53.99554282075773,1344.0,57.242916268704235,86.0,1.3012558632168325,1441.0,54.15472779369628,1245.0,60.39477873288761,45.0,12.968299711815568,1662.0,47.0344387755102,1166.0,62.85076530612245,8.0,2.083333333333326,1885.0,39.942620337902454,1760.0,43.92731909467644,15.0,3.9787798408488007,1836.0,41.52326322498406,1585.0,49.521988527724666,20.0,5.376344086021501,1839.0,41.48360394778733,1435.0,54.34574976122254,24.0,6.521739130434789,1746.0,44.44444444444444,1226.0,60.99968163005413
"Hancock County, West Virginia",029,54,30215.0,30732.0,30517.0,30201.0,30024.0,29223.0,1642.0,1563.0,1488.0,1447.0,1530.0,1509.0,-992.0,-3.2831375144795616,2634.0,16.039540816326532,2289.0,27.040816326530614,-1509.0,-4.910191331511127,2768.0,11.794708320051004,2383.0,24.067580490914885,-1294.0,-4.2402595274764865,2729.0,13.065646908859147,2345.0,25.302740599107707,-978.0,-3.2383033674381667,2663.0,15.249920407513532,2303.0,26.711238459089465,-801.0,-2.6678657074340473,2627.0,16.396052212671126,2258.0,28.143903215536454,-133.0,-8.099878197320344,2532.0,19.29209183673469,2431.0,22.512755102040817,-54.0,-3.454894433781186,2407.0,23.30251832961428,2249.0,28.339177558176605,21.0,1.4112903225806495,1779.0,43.33970681963034,1868.0,40.50350541746335,62.0,4.28472702142364,1473.0,53.13594396688952,1555.0,50.52531041069723,-21.0,-1.3725490196078383,2209.0,29.703915950334288,2134.0,32.09169054441261
"Hand County, South Dakota",059,46,3268.0,3408.0,3433.0,3375.0,3311.0,3061.0,160.0,153.0,119.0,149.0,153.0,136.0,-207.0,-6.334149326805383,2053.0,34.566326530612244,2688.0,14.317602040816327,-347.0,-10.181924882629112,2020.0,35.63914568058655,2917.0,7.044947401976411,-372.0,-10.836003495485002,2091.0,33.39706819630337,2979.0,5.098789037603569,-314.0,-9.303703703703704,2123.0,32.44189748487743,2965.0,5.635148042024833,-250.0,-7.550588945937786,2100.0,33.17414836039478,2908.0,7.4498567335243555,-24.0,-15.000000000000002,2098.0,33.13137755102041,2729.0,13.010204081632654,-17.0,-11.111111111111116,2146.0,31.622569333758367,2713.0,13.54797577303156,17.0,14.28571428571428,1817.0,42.128744423199485,688.0,78.10707456978967,-13.0,-8.7248322147651,2182.0,30.563514804202484,2676.0,14.836039477873289,-17.0,-11.111111111111116,2165.0,31.104743712193567,2766.0,11.970709964979307
"Hanover County, Virginia",085,51,98602.0,99638.0,100328.0,101340.0,102199.0,109232.0,3816.0,4071.0,4307.0,4586.0,4583.0,5231.0,10630.0,10.780714387132107,476.0,84.85331632653062,606.0,80.7079081632653,9594.0,9.628856460386604,442.0,85.94198278610136,462.0,85.30443098501753,8904.0,8.874890359620435,411.0,86.93435309114086,381.0,87.89037603569152,7892.0,7.787645549634892,384.0,87.80643107290672,330.0,89.5256287806431,7033.0,6.881672032015973,375.0,88.09296402419612,330.0,89.5256287806431,1415.0,37.08071278825995,360.0,88.55229591836735,460.0,85.36352040816327,1160.0,28.49422746253991,349.0,88.90659866114122,271.0,91.39305068536818,924.0,21.453447875551433,373.0,88.14531548757171,362.0,88.49585723390695,645.0,14.064544265154822,408.0,87.04234320280165,636.0,79.78350843680356,648.0,14.139210124372692,357.0,88.66602992677491,550.0,82.52148997134671
"Hansford County, Texas",195,48,5246.0,5524.0,5566.0,5559.0,5552.0,5332.0,201.0,223.0,286.0,323.0,274.0,319.0,86.0,1.6393442622950838,1692.0,46.077806122448976,1554.0,50.47831632653062,-192.0,-3.47574221578566,1790.0,42.97099139305068,2142.0,31.750079693975135,-234.0,-4.20409629895796,1874.0,40.31230082855322,2343.0,25.36647546207776,-227.0,-4.083468249685196,1963.0,37.53581661891118,2467.0,21.48997134670487,-220.0,-3.9625360230547524,2044.0,34.95702005730659,2517.0,19.898121617319326,118.0,58.70646766169154,1273.0,59.43877551020408,234.0,92.57015306122449,96.0,43.04932735426008,1248.0,60.2486452024227,126.0,96.01530124322602,33.0,11.538461538461542,1680.0,46.49458253664754,881.0,71.95666029318038,-4.0,-1.2383900928792602,2092.0,33.42884431709647,2171.0,30.913721744667306,45.0,16.423357664233574,1559.0,50.39796243234639,449.0,85.7370264247055
"Hanson County, South Dakota",061,46,3585.0,3375.0,3377.0,3386.0,3390.0,3429.0,142.0,144.0,154.0,138.0,136.0,163.0,-156.0,-4.351464435146446,1989.0,36.607142857142854,2439.0,22.257653061224488,54.0,1.6000000000000014,1471.0,53.1399426203379,1280.0,59.22856232068856,52.0,1.5398282499259786,1441.0,54.11089866156787,1241.0,60.484384958572335,43.0,1.269935026580038,1469.0,53.26329194524037,1255.0,60.07640878701051,39.0,1.1504424778761013,1513.0,51.862464183381086,1282.0,59.216809933142315,21.0,14.7887323943662,1798.0,42.69770408163265,1070.0,65.91198979591837,19.0,13.194444444444443,1786.0,43.098501753267456,824.0,73.76474338540007,9.0,5.844155844155852,1895.0,39.643084767367746,1374.0,56.246016571064374,25.0,18.1159420289855,1786.0,43.17096466093601,432.0,86.2782553326966,27.0,19.852941176470583,1712.0,45.52690226042662,319.0,89.87583572110793
"Haralson County, Georgia",143,13,28559.0,28681.0,28594.0,28565.0,28667.0,29685.0,1777.0,1631.0,1676.0,1730.0,1796.0,1940.0,1126.0,3.942715081060255,1136.0,63.807397959183675,1242.0,60.42729591836735,1004.0,3.5005752937484758,1012.0,67.77175645521199,1010.0,67.83551163532037,1091.0,3.815485766244664,940.0,70.07648183556405,870.0,72.30720203951562,1120.0,3.9208821984946685,875.0,72.17446673034065,741.0,76.44062400509391,1018.0,3.5511214985872286,871.0,72.30181470869151,748.0,76.21776504297995,163.0,9.172763083849178,1111.0,64.6045918367347,1363.0,56.568877551020414,309.0,18.94543225015328,775.0,75.32674529805547,547.0,82.59483583041121,264.0,15.751789976133646,791.0,74.82472912683238,608.0,80.65646908859146,210.0,12.138728323699421,866.0,72.46099968163006,784.0,75.07163323782235,144.0,8.01781737193763,989.0,68.54504934734162,1045.0,66.7621776504298
"Hardee County, Florida",049,12,28684.0,27690.0,27336.0,27468.0,27302.0,25632.0,2534.0,2128.0,2114.0,2057.0,1914.0,1898.0,-3052.0,-10.640078092316275,3021.0,3.6989795918367347,2957.0,5.7397959183673475,-2058.0,-7.432286023835322,2889.0,7.937519923493784,2713.0,13.54797577303156,-1704.0,-6.23353819139596,2841.0,9.496494582536648,2666.0,15.07329509241555,-1836.0,-6.684141546526867,2925.0,6.90862782553327,2798.0,10.951926138172556,-1670.0,-6.116768002344153,2927.0,6.844953836357847,2792.0,11.14294810569882,-636.0,-25.09865824782952,3031.0,3.3801020408163267,2951.0,5.931122448979592,-230.0,-10.808270676691734,2927.0,6.726171501434491,2697.0,14.05801721389863,-216.0,-10.217596972563857,2931.0,6.62842574888464,2711.0,13.639260675589549,-159.0,-7.729703451628589,2842.0,9.551098376313275,2629.0,16.332378223495702,-16.0,-0.8359456635318674,2153.0,31.4867876472461,2077.0,33.90639923591213
"Hardeman County, Tennessee",069,47,27759.0,27459.0,26897.0,26253.0,25975.0,25612.0,2159.0,1992.0,1921.0,1861.0,1678.0,1892.0,-2147.0,-7.734428473648192,2934.0,6.4732142857142865,2800.0,10.746173469387756,-1847.0,-6.726392075457954,2847.0,9.276378705769844,2648.0,15.620019126554032,-1285.0,-4.777484477822802,2723.0,13.25685149776928,2456.0,21.765455704270238,-641.0,-2.4416257189654567,2467.0,21.48997134670487,2127.0,32.31454950652658,-363.0,-1.3974975938402356,2253.0,28.303088188475005,1965.0,37.47214262973576,-267.0,-12.366836498378875,2804.0,10.618622448979592,2643.0,15.752551020408163,-100.0,-5.020080321285136,2646.0,15.683774306662416,2345.0,25.27892891297418,-29.0,-1.5096304008328953,2276.0,27.501593371574252,2136.0,31.963033779477374,31.0,1.6657710908113854,1733.0,44.858325374084686,1862.0,40.75135307226998,214.0,12.753277711561385,780.0,75.1989812161732,621.0,80.26106335561923
"Hardeman County, Texas",197,48,4112.0,4181.0,4087.0,3992.0,3952.0,3567.0,132.0,175.0,211.0,274.0,231.0,160.0,-545.0,-13.253891050583654,2395.0,23.660714285714285,3029.0,3.4438775510204076,-614.0,-14.685481942119106,2300.0,26.713420465412813,3050.0,2.8052279247688876,-520.0,-12.723268901394668,2260.0,28.011472275334608,3027.0,3.5691523263224987,-425.0,-10.646292585170336,2271.0,27.73002228589621,3014.0,4.075135307226998,-385.0,-9.741902834008098,2287.0,27.22063037249284,3004.0,4.393505253104107,28.0,21.212121212121215,1757.0,44.005102040816325,810.0,74.20280612244898,-15.0,-8.571428571428575,2124.0,32.32387631495059,2579.0,17.819572840293276,-51.0,-24.17061611374408,2455.0,21.79732313575526,2986.0,4.875717017208412,-114.0,-41.6058394160584,2729.0,13.148678764724611,3082.0,1.9102196752626552,-71.0,-30.73593073593074,2550.0,18.847500795924866,3041.0,3.2155364533588027
"Hardin County, Illinois",069,17,4470.0,4357.0,4273.0,4228.0,4173.0,3700.0,354.0,340.0,191.0,145.0,110.0,180.0,-770.0,-17.225950782997767,2540.0,19.03698979591837,3086.0,1.6262755102040818,-657.0,-15.079182924030299,2331.0,25.725215173732867,3059.0,2.51832961428116,-573.0,-13.409782354317812,2306.0,26.54557042702358,3045.0,2.995538559592097,-528.0,-12.488174077578051,2367.0,24.673670805475965,3055.0,2.76981852913085,-473.0,-11.33477114785526,2383.0,24.164278892072588,3051.0,2.897166507481694,-174.0,-49.152542372881356,2636.0,15.97576530612245,3095.0,1.3392857142857142,-160.0,-47.05882352941176,2813.0,10.360216767612368,3095.0,1.370736372330252,-11.0,-5.759162303664922,2121.0,32.44104525175271,2470.0,21.319311663479922,35.0,24.13793103448276,1700.0,45.908946195479146,256.0,91.88156638013372,70.0,63.63636363636365,1371.0,56.38331741483604,49.0,98.47182425978987
"Hardin County, Iowa",083,19,17486.0,17595.0,17453.0,17393.0,17324.0,16997.0,823.0,897.0,837.0,832.0,827.0,932.0,-489.0,-2.7965229326318175,2343.0,25.318877551020407,2224.0,29.11352040816326,-598.0,-3.3986928104575154,2286.0,27.1597067261715,2124.0,32.32387631495059,-456.0,-2.612731335587004,2192.0,30.178457616316123,2052.0,34.63989802421924,-396.0,-2.276778014143621,2232.0,28.971665074816936,2082.0,33.74721426297357,-327.0,-1.8875548372200401,2209.0,29.703915950334288,2075.0,33.970073225087546,109.0,13.244228432563787,1318.0,58.003826530612244,1150.0,63.360969387755105,35.0,3.9018952062430223,1659.0,47.146955690149824,1595.0,49.187121453618104,95.0,11.350059737156503,1273.0,59.46462715105163,901.0,71.31931166347992,100.0,12.01923076923077,1238.0,60.61763769500159,794.0,74.75326329194523,105.0,12.696493349455862,1154.0,63.29194524036931,624.0,80.1655523718561
"Hardin County, Kentucky",093,21,98113.0,102873.0,106211.0,107529.0,107573.0,110134.0,6165.0,7366.0,7562.0,7493.0,7406.0,7460.0,12021.0,12.252198995036334,451.0,85.65051020408163,530.0,83.1313775510204,7261.0,7.058217413704271,507.0,83.8699394325789,659.0,79.02454574434172,3923.0,3.693591059306467,577.0,81.64435946462714,888.0,71.73358827278521,2605.0,2.422602274735186,629.0,80.00636739891755,1009.0,67.90830945558739,2561.0,2.3807089139468163,605.0,80.7704552690226,980.0,68.831582298631,1295.0,21.005677210056774,379.0,87.94642857142857,817.0,73.9795918367347,94.0,1.276133586749939,1258.0,59.92986930188078,1838.0,41.44086707044947,-102.0,-1.3488495107114473,2679.0,14.65901848311026,2119.0,32.504780114722756,-33.0,-0.44041105031362715,2368.0,24.641833810888254,2098.0,33.2378223495702,54.0,0.729138536321905,1483.0,52.81757402101241,1901.0,39.50971028334925
"Hardin County, Ohio",065,39,31739.0,32127.0,31886.0,31736.0,31652.0,30738.0,2408.0,1856.0,1736.0,1643.0,1559.0,1640.0,-1001.0,-3.1538485774599057,2639.0,15.880102040816327,2273.0,27.55102040816326,-1389.0,-4.323466243346719,2717.0,13.420465412814792,2281.0,27.31909467644246,-1148.0,-3.60032616195195,2667.0,15.041427660930529,2232.0,28.90376035691523,-998.0,-3.1446937232165406,2674.0,14.899713467048711,2277.0,27.539000318369943,-914.0,-2.8876532288638956,2687.0,14.485832537408468,2314.0,26.36103151862464,-768.0,-31.893687707641195,3053.0,2.6785714285714284,3029.0,3.4438775510204076,-216.0,-11.637931034482762,2910.0,7.268090532355755,2735.0,12.846668791839337,-96.0,-5.5299539170506895,2657.0,15.360101975780752,2446.0,22.084130019120458,-3.0,-0.1825928180158254,2075.0,33.970073225087546,2065.0,34.28844317096466,81.0,5.195638229634381,1289.0,58.99395097102833,1382.0,56.03311047437122
"Hardin County, Tennessee",071,47,26093.0,25998.0,26011.0,25900.0,25839.0,26722.0,1588.0,1303.0,1296.0,1299.0,1353.0,1516.0,629.0,2.4106082090982195,1328.0,57.68494897959183,1440.0,54.11352040816326,724.0,2.7848296022771057,1089.0,65.31718202103922,1095.0,65.12591648071407,711.0,2.733458921225629,1033.0,67.11281070745699,1022.0,67.46335245379223,822.0,3.1737451737451794,956.0,69.59567016873606,862.0,72.5883476599809,883.0,3.4173149115677814,925.0,70.58261700095511,772.0,75.45367717287488,-72.0,-4.534005037783373,2318.0,26.11607142857143,2226.0,29.049744897959183,213.0,16.346891788181118,920.0,70.70449474019765,657.0,79.08830092445012,220.0,16.975308641975317,874.0,72.17973231357553,539.0,82.855321861058,217.0,16.705157813702854,849.0,73.00222858962114,503.0,84.01782871696912,163.0,12.04730229120472,916.0,70.8691499522445,672.0,78.63737663164598
"Hardin County, Texas",199,48,51804.0,53984.0,54945.0,55375.0,55624.0,56124.0,3370.0,3272.0,3375.0,3349.0,3356.0,3320.0,4320.0,8.339124391938846,716.0,77.20025510204081,781.0,75.12755102040816,2140.0,3.9641375222288167,809.0,74.24290723621294,951.0,69.71628944851768,1179.0,2.145782145782138,918.0,70.77756532823454,1120.0,64.34034416826003,749.0,1.3525959367945761,986.0,68.64056033110474,1238.0,60.61763769500159,500.0,0.8988925643607093,1078.0,65.71155682903533,1343.0,57.27475326329194,-50.0,-1.4836795252225476,2215.0,29.40051020408163,2049.0,34.69387755102041,48.0,1.4669926650366705,1549.0,50.65349059611094,1821.0,41.982786101370735,-55.0,-1.6296296296296253,2481.0,20.968769917144677,2147.0,31.612492033142132,-29.0,-0.8659301283965415,2339.0,25.565106653931867,2136.0,32.02801655523719,-36.0,-1.0727056019070313,2339.0,25.565106653931867,2099.0,33.205985354982495
"Harding County, New Mexico",021,35,655.0,673.0,687.0,565.0,565.0,533.0,18.0,24.0,27.0,19.0,10.0,52.0,-122.0,-18.62595419847328,1937.0,38.265306122448976,3102.0,1.1160714285714286,-140.0,-20.80237741456167,1719.0,45.23430028689831,3112.0,0.8288173414089895,-154.0,-22.416302765647742,1746.0,44.391332058636074,3121.0,0.5736137667304015,-32.0,-5.663716814159292,1584.0,49.60203756765361,2686.0,14.51766953199618,-32.0,-5.663716814159292,1632.0,48.07386182744349,2747.0,12.575612862145814,34.0,188.88888888888889,1727.0,44.96173469387755,24.0,99.26658163265306,28.0,116.66666666666666,1707.0,45.61683136754861,23.0,99.29869301880778,25.0,92.59259259259258,1748.0,44.32759719566603,31.0,99.04397705544933,33.0,173.6842105263158,1714.0,45.4632282712512,9.0,99.7453040432983,42.0,420.0,1582.0,49.66571155682903,3.0,99.93632601082459
"Harding County, South Dakota",063,46,1205.0,1328.0,1330.0,1328.0,1277.0,1179.0,9.0,48.0,84.0,73.0,66.0,88.0,-26.0,-2.1576763485477213,1832.0,41.61352040816326,2117.0,32.525510204081634,-149.0,-11.219879518072284,1729.0,44.915524386356395,2958.0,5.737966209754543,-151.0,-11.353383458646615,1738.0,44.64627151051625,2992.0,4.684512428298279,-149.0,-11.219879518072284,1812.0,42.34320280165552,3026.0,3.6930913721744667,-98.0,-7.6742364917776085,1770.0,43.680356574339385,2921.0,7.035975803884114,79.0,877.7777777777778,1461.0,53.443877551020414,3.0,99.93622448979592,40.0,83.33333333333333,1617.0,48.485814472425886,43.0,98.66114121772394,4.0,4.761904761904767,1948.0,37.95411089866157,1487.0,52.64499681325685,15.0,20.547945205479444,1891.0,39.82808022922636,338.0,89.27093282394142,22.0,33.33333333333333,1770.0,43.680356574339385,130.0,95.89302769818529
"Hardy County, West Virginia",031,54,13488.0,13893.0,13922.0,13936.0,13942.0,14269.0,592.0,554.0,597.0,741.0,780.0,1052.0,781.0,5.790332147093702,1259.0,59.88520408163265,1023.0,67.41071428571429,376.0,2.706398905923857,1229.0,60.85431941345234,1105.0,64.80714058017215,347.0,2.4924579801752555,1201.0,61.75908221797323,1059.0,66.2842574888464,333.0,2.3894948335246857,1208.0,61.572747532632924,1013.0,67.78096147723654,327.0,2.3454310715822713,1196.0,61.95479146768545,988.0,68.57688634192932,460.0,77.7027027027027,648.0,79.3686224489796,134.0,95.75892857142857,498.0,89.89169675090251,580.0,81.5428753586229,39.0,98.78865157794071,455.0,76.214405360134,578.0,81.61249203314213,43.0,98.66156787762907,311.0,41.97031039136303,664.0,78.89207258834766,100.0,96.84813753581662,272.0,34.87179487179488,656.0,79.14676854504935,121.0,96.1795606494747
"Harford County, Maryland",025,24,240297.0,243955.0,246664.0,248966.0,249776.0,259162.0,13789.0,14230.0,14820.0,15122.0,15097.0,15575.0,18865.0,7.850701423654893,346.0,88.99872448979592,818.0,73.94770408163265,15207.0,6.233526675001544,346.0,89.00223143130378,726.0,76.88874721071087,12498.0,5.066811533097648,338.0,89.26067558954747,715.0,77.24665391969407,10196.0,4.095338319288588,331.0,89.4937917860554,716.0,77.23654886978669,9386.0,3.75776695919543,318.0,89.90767271569564,711.0,77.39573384272525,1786.0,12.952353325114219,309.0,90.17857142857143,1169.0,62.755102040816325,1345.0,9.451862262825017,307.0,90.24545744341728,1090.0,65.28530443098501,755.0,5.094466936572206,420.0,86.64754620777565,1451.0,53.79222434671765,453.0,2.995635497950011,513.0,83.69945877109201,1705.0,45.74976122254059,478.0,3.166191958667275,445.0,85.86437440305636,1621.0,48.42406876790831
