Date,Day,Date/Time,Time,Time Zone,Wind (mph),Vis. (mi.),Weather,Sky Cond.,Temp,Dew Point,Relative Humidity,Wind Chill (Â°F),Heat Index (Â°F),Altimeter (in.),sea level (mb),1-Hour Precip,3-Hour Precip,6-Hour Precip,Data Retrieval Date,Obs_Month,Obs_Year,Hour,Station,Rolling 3-Hour Precip,Rolling 6-Hour Precip,Rolling 12-Hour Precip,Rolling 24-Hour Precip,Windspeed
2025-01-30,30,2025-01-30 21:53,21:53,EST,SW  9,10.0,Light Rain,OVC075,46.0,30.9,56.0,42.0,,30.15,1021.1,0.0,0.0,0.0,2025-02-02,1,2025,21,KCHO,0.0,0.0,0.0,0.0,9
2025-01-30,30,2025-01-30 22:53,22:53,EST,S  6,10.0,Light Rain,OVC070,45.0,37.0,74.0,42.0,,30.13,1020.5,0.0,0.0,0.0,2025-02-02,1,2025,22,KCHO,0.0,0.0,0.0,0.0,6
2025-01-30,30,2025-01-30 23:53,23:53,EST,SW  3,10.0,Overcast,BKN075 OVC090,45.0,37.9,77.0,,,30.12,1019.8,0.0,0.0,0.0,2025-02-02,1,2025,23,KCHO,0.0,0.0,0.0,0.0,3
2025-01-31,31,2025-01-31 00:53,00:53,EST,Calm,10.0,Overcast,OVC075,44.1,39.0,83.0,,,30.09,1019.1,0.0,0.0,0.0,2025-02-03,1,2025,0,KCHO,0.0,0.0,0.0,0.0,0
2025-01-31,31,2025-01-31 01:53,01:53,EST,S  7,10.0,Light Rain,FEW060 OVC075,44.1,39.0,83.0,41.0,,30.07,1018.2,0.0,0.0,0.0,2025-02-03,1,2025,1,KCHO,0.0,0.0,0.0,0.0,7
2025-01-31,31,2025-01-31 02:53,02:53,EST,S  3,9.0,Light Rain,OVC070,43.0,39.9,89.0,,,30.08,1018.7,0.01,0.0,0.0,2025-02-03,1,2025,2,KCHO,0.01,0.01,0.01,0.01,3
2025-01-31,31,2025-01-31 03:53,03:53,EST,S  7,10.0,Light Rain,FEW065 BKN090 OVC110,43.0,39.9,89.0,39.0,,30.03,1016.7,0.01,0.02,0.0,2025-02-03,1,2025,3,KCHO,0.02,0.02,0.02,0.02,7
2025-01-31,31,2025-01-31 04:53,04:53,EST,S  10,10.0,Light Rain,BKN050 OVC080,43.0,39.9,89.0,38.0,,29.99,1015.6,0.0,0.0,0.0,2025-02-03,1,2025,4,KCHO,0.02,0.02,0.02,0.02,10
2025-01-31,31,2025-01-31 05:53,05:53,EST,S  9,10.0,Overcast,FEW031 SCT045 OVC065,43.0,39.9,89.0,38.0,,29.98,1015.0,0.04,0.0,0.0,2025-02-03,1,2025,5,KCHO,0.05,0.06,0.06,0.06,9
2025-01-31,31,2025-01-31 07:53,07:53,EST,SW  9,6.0,Light Rain Fog/Mist,BKN005 OVC065,44.1,42.1,93.0,40.0,,29.97,1014.7,0.0,0.0,0.0,2025-02-03,1,2025,7,KCHO,0.04,0.060000000000000005,0.060000000000000005,0.060000000000000005,9
2025-01-31,31,2025-01-31 08:53,08:53,EST,S  13,6.0,Light Rain Fog/Mist,BKN005 OVC090,44.1,43.0,96.0,38.0,,29.94,1013.9,0.03,0.0,0.0,2025-02-03,1,2025,8,KCHO,0.07,0.09,0.09,0.09,13
2025-01-31,31,2025-01-31 09:53,09:53,EST,S  12,4.0,Light Rain Fog/Mist,BKN007 OVC090,45.0,43.0,93.0,40.0,,29.94,1014.0,0.05,0.08,0.0,2025-02-03,1,2025,9,KCHO,0.08,0.13,0.14,0.14,12
2025-01-31,31,2025-01-31 10:53,10:53,EST,S  12,3.0,Rain Fog/Mist,SCT004 SCT010 OVC048,46.9,45.0,93.0,42.0,,29.94,1013.8,0.15,0.0,0.0,2025-02-03,1,2025,10,KCHO,0.22999999999999998,0.27,0.29000000000000004,0.29000000000000004,12
2025-01-31,31,2025-01-31 11:53,11:53,EST,S  8,6.0,Light Rain Fog/Mist,BKN006 OVC046,46.9,46.0,97.0,44.0,,29.89,1012.2,0.17,0.0,0.0,2025-02-03,1,2025,11,KCHO,0.37,0.44,0.46,0.46,8
2025-01-31,31,2025-01-31 12:53,12:53,EST,S  9,10.0,Partly Cloudy,FEW044 SCT110,48.0,45.0,89.0,44.0,,29.84,1010.6,0.01,0.0,0.41,2025-02-03,1,2025,12,KCHO,0.33,0.41000000000000003,0.47000000000000003,0.47000000000000003,9
2025-01-31,31,2025-01-31 13:53,13:53,EST,SW  9  G 20,10.0,Fair,CLR,50.0,45.0,83.0,47.0,,29.83,1010.2,0.0,0.0,0.0,2025-02-03,1,2025,13,KCHO,0.18000000000000002,0.41000000000000003,0.47000000000000003,0.47000000000000003,9
2025-01-31,31,2025-01-31 14:53,14:53,EST,S  8,10.0,Overcast,OVC085,51.1,46.0,83.0,,,29.8,1009.0,0.0,0.0,0.0,2025-02-03,1,2025,14,KCHO,0.01,0.38,0.47000000000000003,0.47000000000000003,8
2025-01-31,31,2025-01-31 15:53,15:53,EST,S  12,10.0,Light Rain,OVC075,50.0,46.9,89.0,46.0,,29.8,1009.1,0.01,0.01,0.0,2025-02-03,1,2025,15,KCHO,0.01,0.34,0.47000000000000003,0.48000000000000004,12
2025-01-31,31,2025-01-31 16:53,16:53,EST,S  10,10.0,Overcast,OVC075,50.0,46.0,86.0,46.0,,29.8,1009.2,0.0,0.0,0.0,2025-02-03,1,2025,16,KCHO,0.01,0.19,0.46,0.48000000000000004,10
2025-01-31,31,2025-01-31 17:53,17:53,EST,SW  3,10.0,Overcast,OVC075,51.1,46.0,83.0,,,29.79,1008.7,0.0,0.0,0.0,2025-02-03,1,2025,17,KCHO,0.01,0.02,0.46,0.48000000000000004,3
2025-01-31,31,2025-01-31 18:53,18:53,EST,S  3,8.0,Light Rain,SCT070 OVC090,48.0,46.9,96.0,,,29.77,1008.0,0.06,0.0,0.07,2025-02-03,1,2025,18,KCHO,0.06,0.06999999999999999,0.48000000000000004,0.54,3
2025-01-31,31,2025-01-31 19:53,19:53,EST,S  7,4.0,Rain Fog/Mist,OVC075,48.0,46.9,96.0,45.0,,29.75,1007.6,0.05,0.0,0.0,2025-02-03,1,2025,19,KCHO,0.11,0.12,0.53,0.5900000000000001,7
2025-01-31,31,2025-01-31 20:53,20:53,EST,Vrbl  3,4.0,Light Rain Fog/Mist,FEW039 SCT048 OVC075,48.9,46.9,93.0,,,29.75,1007.2,0.05,0.0,0.0,2025-02-03,1,2025,20,KCHO,0.16,0.17,0.55,0.64,3
2025-01-31,31,2025-01-31 21:53,21:53,EST,S  8,2.0,Light Rain Fog/Mist,OVC085,48.0,46.9,96.0,45.0,,29.71,1006.1,0.04,0.14,0.0,2025-02-03,1,2025,21,KCHO,0.14,0.2,0.54,0.68,8
2025-01-31,31,2025-01-31 22:53,22:53,EST,S  6,10.0,Overcast,SCT075 OVC090,48.0,46.9,96.0,46.0,,29.7,1005.6,0.01,0.0,0.0,2025-02-03,1,2025,22,KCHO,0.1,0.21,0.4,0.6900000000000001,6
2025-01-31,31,2025-01-31 23:53,23:53,EST,Calm,10.0,A Few Clouds,FEW120,50.0,46.0,86.0,,,29.68,1005.1,0.0,0.0,0.0,2025-02-03,1,2025,23,KCHO,0.05,0.21,0.23000000000000004,0.6900000000000001,0
2025-02-01,1,2025-02-01 00:53,00:53,EST,Calm,10.0,Fair,CLR,50.0,45.0,83.0,,,29.69,1005.4,0.0,0.0,0.15,2025-02-04,2,2025,0,KCHO,0.01,0.15,0.22000000000000003,0.6900000000000001,0
2025-02-01,1,2025-02-01 01:53,01:53,EST,S  5,10.0,Fair,CLR,46.9,43.0,86.0,45.0,,29.69,1005.4,0.0,0.0,0.0,2025-02-04,2,2025,1,KCHO,0.0,0.1,0.22000000000000003,0.6900000000000001,5
2025-02-01,1,2025-02-01 02:53,02:53,EST,S  3,10.0,A Few Clouds,FEW055,50.0,42.1,74.0,,,29.7,1005.6,0.0,0.0,0.0,2025-02-04,2,2025,2,KCHO,0.0,0.05,0.22000000000000003,0.6900000000000001,3
2025-02-01,1,2025-02-01 03:53,03:53,EST,Vrbl  3,10.0,Partly Cloudy,SCT055,52.0,39.9,64.0,,,29.73,1006.7,0.0,0.0,0.0,2025-02-04,2,2025,3,KCHO,0.0,0.01,0.21000000000000005,0.68,3
2025-02-01,1,2025-02-01 04:53,04:53,EST,W  7,10.0,Partly Cloudy,SCT060,51.1,37.0,59.0,,,29.78,1008.4,0.0,0.0,0.0,2025-02-04,2,2025,4,KCHO,0.0,0.0,0.21000000000000005,0.67,7
2025-02-01,1,2025-02-01 05:53,05:53,EST,Vrbl  3,10.0,Fair,CLR,51.1,36.0,56.0,,,29.83,1009.8,0.0,0.0,0.0,2025-02-04,2,2025,5,KCHO,0.0,0.0,0.21000000000000005,0.67,3
2025-02-01,1,2025-02-01 06:53,06:53,EST,Calm,10.0,Mostly Cloudy,BKN050,48.9,36.0,61.0,,,29.88,1011.9,0.0,0.0,0.0,2025-02-04,2,2025,6,KCHO,0.0,0.0,0.15000000000000002,0.6300000000000001,0
2025-02-01,1,2025-02-01 07:53,07:53,EST,N  6,10.0,Mostly Cloudy,BKN044 BKN055,50.0,37.9,63.0,48.0,,29.95,1014.2,0.0,0.0,0.0,2025-02-04,2,2025,7,KCHO,0.0,0.0,0.10000000000000003,0.6300000000000001,6
2025-02-01,1,2025-02-01 08:53,08:53,EST,N  7,10.0,Fair,CLR,48.9,34.0,56.0,46.0,,30.01,1016.3,0.0,0.0,0.0,2025-02-04,2,2025,8,KCHO,0.0,0.0,0.05000000000000003,0.6000000000000001,7
2025-02-01,1,2025-02-01 09:53,09:53,EST,Vrbl  7  G 22,10.0,Fair,CLR,48.9,32.0,52.0,46.0,,30.07,1018.3,0.0,0.0,0.0,2025-02-04,2,2025,9,KCHO,0.0,0.0,0.010000000000000028,0.55,7
2025-02-01,1,2025-02-01 10:53,10:53,EST,N  9  G 21,10.0,Fair,CLR,48.9,28.9,46.0,45.0,,30.12,1020.0,0.0,0.0,0.0,2025-02-04,2,2025,10,KCHO,0.0,0.0,0.0,0.4,9
2025-02-01,1,2025-02-01 11:53,11:53,EST,N  9  G 18,10.0,Fair,CLR,48.0,28.0,46.0,44.0,,30.17,1021.5,0.0,0.0,0.0,2025-02-04,2,2025,11,KCHO,0.0,0.0,0.0,0.23000000000000004,9
2025-02-01,1,2025-02-01 12:53,12:53,EST,N  12  G 24,10.0,Fair,CLR,48.9,26.1,41.0,45.0,,30.18,1021.9,0.0,0.0,0.0,2025-02-04,2,2025,12,KCHO,0.0,0.0,0.0,0.22000000000000003,12
2025-02-01,1,2025-02-01 13:53,13:53,EST,N  7,10.0,Fair,CLR,48.9,23.0,36.0,46.0,,30.19,1022.5,0.0,0.0,0.0,2025-02-04,2,2025,13,KCHO,0.0,0.0,0.0,0.22000000000000003,7
2025-02-01,1,2025-02-01 14:53,14:53,EST,N  12,10.0,Fair,CLR,48.9,21.9,35.0,45.0,,30.21,1023.0,0.0,0.0,0.0,2025-02-04,2,2025,14,KCHO,0.0,0.0,0.0,0.22000000000000003,12
2025-02-01,1,2025-02-01 15:53,15:53,EST,N  9,10.0,Fair,CLR,48.0,21.0,34.0,44.0,,30.24,1024.0,0.0,0.0,0.0,2025-02-04,2,2025,15,KCHO,0.0,0.0,0.0,0.21000000000000005,9
2025-02-01,1,2025-02-01 16:53,16:53,EST,N  7  G 16,10.0,Fair,CLR,46.0,19.9,35.0,43.0,,30.26,1024.7,0.0,0.0,0.0,2025-02-04,2,2025,16,KCHO,0.0,0.0,0.0,0.21000000000000005,7
2025-02-01,1,2025-02-01 17:53,17:53,EST,N  5,10.0,Fair,CLR,42.1,17.1,36.0,40.0,,30.29,1025.6,0.0,0.0,0.0,2025-02-04,2,2025,17,KCHO,0.0,0.0,0.0,0.21000000000000005,5
2025-02-01,1,2025-02-01 18:53,18:53,EST,N  7,10.0,Fair,CLR,39.9,17.1,40.0,36.0,,30.32,1026.9,0.0,0.0,0.0,2025-02-04,2,2025,18,KCHO,0.0,0.0,0.0,0.15000000000000002,7
2025-02-01,1,2025-02-01 19:53,19:53,EST,NE  9,10.0,Fair,CLR,37.9,10.9,33.0,32.0,,30.35,1027.8,0.0,0.0,0.0,2025-02-04,2,2025,19,KCHO,0.0,0.0,0.0,0.10000000000000003,9
2025-02-01,1,2025-02-01 20:53,20:53,EST,E  6,10.0,Fair,CLR,35.1,8.1,32.0,31.0,,30.37,1028.6,0.0,0.0,0.0,2025-02-04,2,2025,20,KCHO,0.0,0.0,0.0,0.05000000000000003,6
2025-02-01,1,2025-02-01 21:53,21:53,EST,NE  6,10.0,Fair,CLR,34.0,7.0,32.0,29.0,,30.4,1029.6,0.0,0.0,0.0,2025-02-04,2,2025,21,KCHO,0.0,0.0,0.0,0.010000000000000028,6
2025-02-01,1,2025-02-01 22:53,22:53,EST,NE  6,10.0,Fair,CLR,30.9,9.0,40.0,26.0,,30.42,1030.5,0.0,0.0,0.0,2025-02-04,2,2025,22,KCHO,0.0,0.0,0.0,0.0,6
2025-02-01,1,2025-02-01 23:53,23:53,EST,NE  6,10.0,Fair,CLR,30.9,7.0,36.0,26.0,,30.43,1030.5,0.0,0.0,0.0,2025-02-04,2,2025,23,KCHO,0.0,0.0,0.0,0.0,6
2025-02-02,2,2025-02-02 00:53,00:53,EST,N  3,10.0,Fair,CLR,30.0,8.1,39.0,,,30.44,1030.9,0.0,0.0,0.0,2025-02-05,2,2025,0,KCHO,0.0,0.0,0.0,0.0,3
2025-02-02,2,2025-02-02 01:53,01:53,EST,Calm,10.0,Fair,CLR,28.9,7.0,39.0,,,30.44,1031.1,0.0,0.0,0.0,2025-02-05,2,2025,1,KCHO,0.0,0.0,0.0,0.0,0
2025-02-02,2,2025-02-02 02:53,02:53,EST,NE  5,10.0,Fair,CLR,26.1,8.1,46.0,21.0,,30.46,1031.7,0.0,0.0,0.0,2025-02-05,2,2025,2,KCHO,0.0,0.0,0.0,0.0,5
2025-02-02,2,2025-02-02 03:53,03:53,EST,Calm,10.0,Mostly Cloudy,BKN047,27.0,10.9,51.0,,,30.47,1032.0,0.0,0.0,0.0,2025-02-05,2,2025,3,KCHO,0.0,0.0,0.0,0.0,0
2025-02-02,2,2025-02-02 04:53,04:53,EST,NE  5,10.0,Overcast,OVC047,28.0,12.9,53.0,24.0,,30.47,1032.0,0.0,0.0,0.0,2025-02-05,2,2025,4,KCHO,0.0,0.0,0.0,0.0,5
2025-02-02,2,2025-02-02 05:53,05:53,EST,NE  6,10.0,Overcast,OVC050,28.0,10.9,49.0,22.0,,30.46,1032.0,0.0,0.0,0.0,2025-02-05,2,2025,5,KCHO,0.0,0.0,0.0,0.0,6
2025-02-02,2,2025-02-02 06:53,06:53,EST,NE  6,10.0,Overcast,OVC055,28.9,12.0,49.0,23.0,,30.48,1032.5,0.0,0.0,0.0,2025-02-05,2,2025,6,KCHO,0.0,0.0,0.0,0.0,6
2025-02-02,2,2025-02-02 07:53,07:53,EST,NE  5,10.0,Overcast,OVC055,28.0,12.9,53.0,24.0,,30.49,1032.8,0.0,0.0,0.0,2025-02-05,2,2025,7,KCHO,0.0,0.0,0.0,0.0,5
2025-02-02,2,2025-02-02 08:53,08:53,EST,NE  3,10.0,Overcast,OVC042,30.0,12.9,49.0,,,30.47,1032.4,0.0,0.0,0.0,2025-02-05,2,2025,8,KCHO,0.0,0.0,0.0,0.0,3
2025-02-02,2,2025-02-02 09:53,09:53,EST,Calm,10.0,Overcast,OVC041,30.9,14.0,49.0,,,30.46,1031.7,0.0,0.0,0.0,2025-02-05,2,2025,9,KCHO,0.0,0.0,0.0,0.0,0
2025-02-02,2,2025-02-02 10:53,10:53,EST,S  3,10.0,Overcast,OVC041,32.0,15.1,50.0,,,30.44,1031.3,0.0,0.0,0.0,2025-02-05,2,2025,10,KCHO,0.0,0.0,0.0,0.0,3
2025-02-02,2,2025-02-02 11:53,11:53,EST,S  3,10.0,Overcast,OVC040,34.0,17.1,50.0,,,30.41,1030.0,0.0,0.0,0.0,2025-02-05,2,2025,11,KCHO,0.0,0.0,0.0,0.0,3
2025-02-02,2,2025-02-02 12:53,12:53,EST,SE  7,10.0,Overcast,OVC039,35.1,18.0,50.0,30.0,,30.35,1028.3,0.0,0.0,0.0,2025-02-05,2,2025,12,KCHO,0.0,0.0,0.0,0.0,7
2025-02-02,2,2025-02-02 13:53,13:53,EST,SE  10,10.0,Overcast,OVC036,39.0,19.9,46.0,33.0,,30.32,1027.1,0.0,0.0,0.0,2025-02-05,2,2025,13,KCHO,0.0,0.0,0.0,0.0,10
2025-02-02,2,2025-02-02 14:53,14:53,EST,S  9,10.0,Overcast,OVC035,39.0,21.0,48.0,33.0,,30.28,1025.8,0.0,0.0,0.0,2025-02-05,2,2025,14,KCHO,0.0,0.0,0.0,0.0,9
2025-02-02,2,2025-02-02 15:53,15:53,EST,S  12,10.0,Mostly Cloudy,BKN034,39.0,21.0,48.0,32.0,,30.27,1025.5,0.0,0.0,0.0,2025-02-05,2,2025,15,KCHO,0.0,0.0,0.0,0.0,12
2025-02-02,2,2025-02-02 16:53,16:53,EST,S  9,10.0,Fair,CLR,37.9,21.9,52.0,32.0,,30.26,1025.0,0.0,0.0,0.0,2025-02-05,2,2025,16,KCHO,0.0,0.0,0.0,0.0,9
2025-02-02,2,2025-02-02 17:53,17:53,EST,S  6,10.0,Fair,CLR,35.1,23.0,61.0,31.0,,30.25,1024.9,0.0,0.0,0.0,2025-02-05,2,2025,17,KCHO,0.0,0.0,0.0,0.0,6
2025-02-02,2,2025-02-02 18:53,18:53,EST,S  3,10.0,Fair,CLR,35.1,23.0,61.0,,,30.25,1024.8,0.0,0.0,0.0,2025-02-05,2,2025,18,KCHO,0.0,0.0,0.0,0.0,3
2025-02-02,2,2025-02-02 19:53,19:53,EST,Calm,10.0,Fair,CLR,35.1,23.0,61.0,,,30.24,1024.6,0.0,0.0,0.0,2025-02-05,2,2025,19,KCHO,0.0,0.0,0.0,0.0,0
2025-02-02,2,2025-02-02 20:53,20:53,EST,Calm,10.0,Fair,CLR,33.1,23.0,66.0,,,30.25,1024.7,0.0,0.0,0.0,2025-02-05,2,2025,20,KCHO,0.0,0.0,0.0,0.0,0
2025-02-02,2,2025-02-02 21:53,21:53,EST,Calm,10.0,Fair,CLR,33.1,23.0,66.0,,,30.24,1024.3,0.0,0.0,0.0,2025-02-05,2,2025,21,KCHO,0.0,0.0,0.0,0.0,0
2025-02-02,2,2025-02-02 22:53,22:53,EST,W  3,10.0,Fair,CLR,32.0,24.1,73.0,,,30.23,1024.0,0.0,0.0,0.0,2025-02-05,2,2025,22,KCHO,0.0,0.0,0.0,0.0,3
2025-02-02,2,2025-02-02 23:53,23:53,EST,Calm,10.0,Fair,CLR,32.0,23.0,69.0,,,30.22,1023.6,0.0,0.0,0.0,2025-02-05,2,2025,23,KCHO,0.0,0.0,0.0,0.0,0
2025-02-03,3,2025-02-03 00:53,00:53,EST,SW  6,10.0,Fair,CLR,33.1,23.0,66.0,28.0,,30.19,1022.7,0.0,0.0,0.0,2025-02-06,2,2025,0,KCHO,0.0,0.0,0.0,0.0,6
2025-02-03,3,2025-02-03 01:53,01:53,EST,SW  6,10.0,Fair,CLR,30.0,23.0,75.0,25.0,,30.17,1022.0,0.0,0.0,0.0,2025-02-06,2,2025,1,KCHO,0.0,0.0,0.0,0.0,6
2025-02-03,3,2025-02-03 02:53,02:53,EST,SW  5,10.0,Fair,CLR,32.0,24.1,73.0,28.0,,30.15,1021.3,0.0,0.0,0.0,2025-02-06,2,2025,2,KCHO,0.0,0.0,0.0,0.0,5
2025-02-03,3,2025-02-03 03:53,03:53,EST,W  3,10.0,Fair,CLR,30.9,24.1,76.0,,,30.14,1020.9,0.0,0.0,0.0,2025-02-06,2,2025,3,KCHO,0.0,0.0,0.0,0.0,3
2025-02-03,3,2025-02-03 04:53,04:53,EST,SW  3,10.0,Fair,CLR,30.9,24.1,76.0,,,30.13,1020.7,0.0,0.0,0.0,2025-02-06,2,2025,4,KCHO,0.0,0.0,0.0,0.0,3
2025-02-03,3,2025-02-03 05:53,05:53,EST,Calm,10.0,Fair,CLR,32.0,24.1,73.0,,,30.13,1020.5,0.0,0.0,0.0,2025-02-06,2,2025,5,KCHO,0.0,0.0,0.0,0.0,0
2025-02-03,3,2025-02-03 06:53,06:53,EST,Calm,10.0,Fair,CLR,32.0,25.0,75.0,,,30.14,1021.0,0.0,0.0,0.0,2025-02-06,2,2025,6,KCHO,0.0,0.0,0.0,0.0,0
2025-02-03,3,2025-02-03 07:53,07:53,EST,Calm,10.0,Fair,CLR,33.1,26.1,75.0,,,30.16,1021.8,0.0,0.0,0.0,2025-02-06,2,2025,7,KCHO,0.0,0.0,0.0,0.0,0
2025-02-03,3,2025-02-03 08:53,08:53,EST,Calm,10.0,Fair,CLR,35.1,28.0,76.0,,,30.16,1021.5,0.0,0.0,0.0,2025-02-06,2,2025,8,KCHO,0.0,0.0,0.0,0.0,0
2025-02-03,3,2025-02-03 09:53,09:53,EST,Calm,10.0,Fair,CLR,37.9,28.9,70.0,,,30.16,1021.7,0.0,0.0,0.0,2025-02-06,2,2025,9,KCHO,0.0,0.0,0.0,0.0,0
2025-02-03,3,2025-02-03 10:53,10:53,EST,SW  3,10.0,Fair,CLR,43.0,32.0,65.0,,,30.14,1020.9,0.0,0.0,0.0,2025-02-06,2,2025,10,KCHO,0.0,0.0,0.0,0.0,3
2025-02-03,3,2025-02-03 11:53,11:53,EST,S  6,10.0,Fair,CLR,46.9,34.0,61.0,45.0,,30.11,1019.7,0.0,0.0,0.0,2025-02-06,2,2025,11,KCHO,0.0,0.0,0.0,0.0,6
2025-02-03,3,2025-02-03 12:53,12:53,EST,S  6,10.0,Fair,CLR,48.0,35.1,61.0,46.0,,30.07,1018.5,0.0,0.0,0.0,2025-02-06,2,2025,12,KCHO,0.0,0.0,0.0,0.0,6
2025-02-03,3,2025-02-03 13:53,13:53,EST,S  3,10.0,Fair,CLR,50.0,36.0,59.0,,,30.04,1017.3,0.0,0.0,0.0,2025-02-06,2,2025,13,KCHO,0.0,0.0,0.0,0.0,3
2025-02-03,3,2025-02-03 14:53,14:53,EST,S  6,10.0,Fair,CLR,53.1,37.9,57.0,,,30.0,1015.9,0.0,0.0,0.0,2025-02-06,2,2025,14,KCHO,0.0,0.0,0.0,0.0,6
2025-02-03,3,2025-02-03 15:53,15:53,EST,S  15,10.0,Fair,CLR,60.1,39.0,46.0,,,29.97,1014.9,0.0,0.0,0.0,2025-02-06,2,2025,15,KCHO,0.0,0.0,0.0,0.0,15
2025-02-03,3,2025-02-03 16:53,16:53,EST,SW  9,10.0,Fair,CLR,57.9,39.0,50.0,,,29.96,1014.4,0.0,0.0,0.0,2025-02-06,2,2025,16,KCHO,0.0,0.0,0.0,0.0,9
2025-02-03,3,2025-02-03 17:53,17:53,EST,SW  8,10.0,Fair,CLR,57.0,37.9,49.0,,,29.94,1014.0,0.0,0.0,0.0,2025-02-06,2,2025,17,KCHO,0.0,0.0,0.0,0.0,8
2025-02-03,3,2025-02-03 18:53,18:53,EST,S  14,10.0,Fair,CLR,55.9,39.0,53.0,,,29.93,1013.6,0.0,0.0,0.0,2025-02-06,2,2025,18,KCHO,0.0,0.0,0.0,0.0,14
2025-02-03,3,2025-02-03 19:53,19:53,EST,SW  15  G 24,10.0,Fair,CLR,59.0,37.9,46.0,,,29.92,1013.1,0.0,0.0,0.0,2025-02-06,2,2025,19,KCHO,0.0,0.0,0.0,0.0,15
2025-02-03,3,2025-02-03 20:53,20:53,EST,S  10,10.0,Fair,CLR,55.9,37.9,51.0,,,29.91,1012.9,0.0,0.0,0.0,2025-02-06,2,2025,20,KCHO,0.0,0.0,0.0,0.0,10
2025-02-03,3,2025-02-03 21:53,21:53,EST,S  7,10.0,Fair,CLR,52.0,37.9,59.0,,,29.89,1012.2,0.0,0.0,0.0,2025-02-06,2,2025,21,KCHO,0.0,0.0,0.0,0.0,7
2025-02-03,3,2025-02-03 22:53,22:53,EST,S  6,10.0,Fair,CLR,51.1,39.0,64.0,,,29.89,1012.0,0.0,0.0,0.0,2025-02-06,2,2025,22,KCHO,0.0,0.0,0.0,0.0,6
2025-02-03,3,2025-02-03 23:53,23:53,EST,S  7,10.0,Fair,CLR,50.0,39.0,66.0,48.0,,29.88,1011.7,0.0,0.0,0.0,2025-02-06,2,2025,23,KCHO,0.0,0.0,0.0,0.0,7
2025-02-04,4,2025-02-04 00:53,00:53,EST,S  9,10.0,Fair,CLR,48.9,39.0,69.0,45.0,,29.87,1011.4,0.0,0.0,0.0,2025-02-07,2,2025,0,KCHO,0.0,0.0,0.0,0.0,9
2025-02-04,4,2025-02-04 01:53,01:53,EST,S  12,10.0,Fair,CLR,50.0,39.9,68.0,46.0,,29.85,1010.6,0.0,0.0,0.0,2025-02-07,2,2025,1,KCHO,0.0,0.0,0.0,0.0,12
2025-02-04,4,2025-02-04 02:53,02:53,EST,S  8,10.0,Fair,CLR,51.1,39.9,66.0,,,29.84,1010.4,0.0,0.0,0.0,2025-02-07,2,2025,2,KCHO,0.0,0.0,0.0,0.0,8
2025-02-04,4,2025-02-04 03:53,03:53,EST,Calm,10.0,Fair,CLR,61.0,37.0,41.0,,,29.82,1009.4,0.0,0.0,0.0,2025-02-07,2,2025,3,KCHO,0.0,0.0,0.0,0.0,0
2025-02-04,4,2025-02-04 04:53,04:53,EST,Vrbl  3,10.0,Fair,CLR,60.1,39.0,46.0,,,29.83,1009.9,0.0,0.0,0.0,2025-02-07,2,2025,4,KCHO,0.0,0.0,0.0,0.0,3
2025-02-04,4,2025-02-04 05:53,05:53,EST,Vrbl  3,10.0,Fair,CLR,61.0,39.9,46.0,,,29.85,1010.4,0.0,0.0,0.0,2025-02-07,2,2025,5,KCHO,0.0,0.0,0.0,0.0,3
2025-02-04,4,2025-02-04 06:53,06:53,EST,S  5,10.0,Fair,CLR,57.9,41.0,53.0,,,29.86,1010.8,0.0,0.0,0.0,2025-02-07,2,2025,6,KCHO,0.0,0.0,0.0,0.0,5
2025-02-04,4,2025-02-04 07:53,07:53,EST,Calm,10.0,Fair,CLR,62.1,43.0,50.0,,,29.89,1011.8,0.0,0.0,0.0,2025-02-07,2,2025,7,KCHO,0.0,0.0,0.0,0.0,0
2025-02-04,4,2025-02-04 08:53,08:53,EST,Vrbl  5,10.0,Overcast,OVC070,64.0,44.1,48.0,,,29.94,1013.4,0.0,0.0,0.0,2025-02-07,2,2025,8,KCHO,0.0,0.0,0.0,0.0,5
2025-02-04,4,2025-02-04 09:53,09:53,EST,W  10  G 18,10.0,Mostly Cloudy,BKN070,66.9,43.0,42.0,,,29.95,1013.9,0.0,0.0,0.0,2025-02-07,2,2025,9,KCHO,0.0,0.0,0.0,0.0,10
2025-02-04,4,2025-02-04 10:53,10:53,EST,NW  10  G 23,10.0,Mostly Cloudy,BKN065,69.1,42.1,38.0,,,29.97,1014.7,0.0,0.0,0.0,2025-02-07,2,2025,10,KCHO,0.0,0.0,0.0,0.0,10
2025-02-04,4,2025-02-04 11:53,11:53,EST,NW  13  G 22,10.0,Fair,CLR,66.9,39.9,37.0,,,30.0,1015.4,0.0,0.0,0.0,2025-02-07,2,2025,11,KCHO,0.0,0.0,0.0,0.0,13
2025-02-04,4,2025-02-04 12:53,12:53,EST,N  7,10.0,Fair,CLR,68.0,37.9,33.0,,,30.0,1015.6,0.0,0.0,0.0,2025-02-07,2,2025,12,KCHO,0.0,0.0,0.0,0.0,7
2025-02-04,4,2025-02-04 14:53,14:53,EST,NW  7,10.0,Fair,CLR,66.0,34.0,30.0,,,30.02,1016.3,0.0,0.0,0.0,2025-02-07,2,2025,14,KCHO,0.0,0.0,0.0,0.0,7
