student_id,gender,college,level,Fall,Spring,Fall_Spring_Change
2022-508,F,STB,So,78.41,37.56,-40.849999999999994
2022-509,F,STB,So,84.05,72.84,-11.209999999999994
2022-510,F,STC,So,66.86,54.93,-11.93
2022-511,F,STM,So,47.98,29.96,-18.019999999999996
2022-512,F,STC,So,61.83,61.05,-0.7800000000000011
2022-513,F,STB,So,72.4,50.66,-21.74000000000001
2022-514,F,STM,So,117.31,73.84,-43.47
2022-515,F,STL,So,45.29,67.66,22.369999999999997
2022-516,F,STC,So,81.84,42.03,-39.81
2022-517,F,STL,So,31.02,27.16,-3.8599999999999994
2022-518,F,STM,So,63.9,104.51,40.61000000000001
2022-519,F,STB,So,34.48,-0.94,-35.419999999999995
2022-520,F,STL,So,94.27,75.81,-18.459999999999994
2022-521,F,STM,So,56.12,41.32,-14.799999999999997
2022-522,F,STL,So,105.76,98.55,-7.210000000000008
2022-523,F,STB,So,26.22,-53.72,-79.94
2022-524,F,STC,So,75.04,39.63,-35.410000000000004
2022-525,F,STM,So,102.04,139.94,37.89999999999999
2022-526,F,STB,So,48.88,-2.73,-51.61
2022-527,F,STM,So,62.01,24.92,-37.089999999999996
2022-528,F,STM,So,91.15,133.39,42.23999999999998
2022-529,F,STM,So,73.65,115.94,42.28999999999999
2022-530,F,STL,So,91.49,114.28,22.790000000000006
2022-531,F,STM,So,92.77,94.68,1.9100000000000108
2022-532,F,STB,So,76.6,25.54,-51.059999999999995
2022-533,F,STC,So,31.71,2.95,-28.76
2022-534,F,STM,So,69.73,61.02,-8.71
2022-535,F,STM,So,95.36,86.28,-9.079999999999998
2022-536,F,STC,So,109.4,89.23,-20.17
2022-537,F,STB,So,94.49,67.93,-26.559999999999988
2022-538,F,STL,So,104.32,122.26,17.940000000000012
2022-539,F,STL,So,89.89,75.53,-14.36
2022-540,F,STB,So,94.2,88.65,-5.549999999999997
2022-541,F,STC,So,65.91,62.47,-3.4399999999999977
2022-542,F,STL,So,136.44,136.09,-0.3499999999999943
2022-543,F,STM,So,94.68,123.01,28.33
2022-544,F,STM,So,77.31,76.35,-0.960000000000008
2022-545,F,STL,So,89.73,42.22,-47.510000000000005
2022-546,F,STL,So,105.23,85.21,-20.02000000000001
2022-547,F,STL,So,66.75,36.59,-30.159999999999997
2022-548,F,STC,So,79.91,103.96,24.049999999999997
2022-549,F,STC,So,58.15,30.21,-27.939999999999998
2022-550,F,STM,So,93.31,124.39,31.08
2022-551,F,STB,So,82.07,54.4,-27.669999999999995
2022-552,F,STL,So,96.94,109.99,13.049999999999997
2022-553,F,STC,So,108.74,130.48,21.739999999999995
2022-554,F,STL,So,116.67,129.63,12.959999999999994
2022-555,F,STM,So,72.18,47.58,-24.60000000000001
2022-556,F,STC,So,74.56,52.31,-22.25
2022-557,F,STL,So,125.12,160.95,35.829999999999984
2022-558,F,STL,So,71.73,87.57,15.83999999999999
2022-559,F,STL,So,78.35,72.67,-5.679999999999993
2022-560,F,STM,So,100.54,115.29,14.75
2022-561,F,STB,So,103.61,97.37,-6.239999999999995
2022-562,F,STB,So,66.32,81.58,15.260000000000005
2022-563,F,STM,So,98.77,40.24,-58.529999999999994
2022-564,F,STM,So,42.2,48.93,6.729999999999997
2022-565,F,STM,So,83.39,57.71,-25.68
2022-566,F,STC,So,107.08,105.76,-1.3199999999999932
2022-567,F,STC,So,75.93,58.94,-16.99000000000001
2022-568,F,STM,So,110.98,88.32,-22.66000000000001
2022-569,F,STB,So,102.24,68.29,-33.94999999999999
2022-570,F,STB,So,68.81,85.63,16.819999999999993
2022-571,F,STM,So,93.2,106.56,13.36
2022-572,F,STM,So,75.77,43.24,-32.529999999999994
2022-573,F,STC,So,87.88,91.32,3.4399999999999977
2022-574,F,STB,So,71.15,66.3,-4.8500000000000085
2022-575,F,STM,So,94.0,67.51,-26.489999999999995
2022-576,F,STL,So,65.81,77.56,11.75
2022-577,F,STC,So,64.84,116.35,51.50999999999999
2022-578,F,STC,So,18.8,23.3,4.5
2022-579,F,STB,So,70.34,33.95,-36.39
2022-580,F,STC,So,50.46,-2.21,-52.67
2022-581,F,STC,So,119.7,66.51,-53.19
2022-582,F,STL,So,105.75,121.74,15.989999999999995
2022-583,F,STC,So,73.45,35.39,-38.06
2022-584,F,STB,So,56.79,-22.96,-79.75
2022-585,F,STL,So,75.53,83.87,8.340000000000003
2022-586,F,STM,So,76.75,115.05,38.3
2022-587,F,STM,So,54.1,47.22,-6.880000000000003
2022-588,F,STM,So,77.19,82.88,5.689999999999998
2022-589,F,STM,So,51.18,72.38,21.199999999999996
2022-590,F,STL,So,109.04,139.33,30.290000000000006
2022-591,F,STC,So,67.42,79.81,12.39
2022-592,F,STM,So,91.04,99.7,8.659999999999997
2022-593,F,STM,So,97.58,111.04,13.460000000000008
2022-594,F,STL,So,56.26,71.51,15.250000000000007
2022-595,F,STM,So,70.91,67.07,-3.8400000000000034
2022-596,F,STM,So,77.1,100.59,23.49000000000001
2022-597,F,STM,So,100.47,80.73,-19.739999999999995
2022-598,F,STM,So,105.03,55.79,-49.24
2022-599,F,STL,So,68.65,95.56,26.909999999999997
2022-600,F,STM,So,93.76,95.08,1.3199999999999932
2022-601,F,STB,So,78.12,35.17,-42.95
2022-602,F,STM,So,96.11,81.1,-15.010000000000005
2022-603,F,STL,So,105.17,108.7,3.530000000000001
2022-604,F,STC,So,75.5,71.84,-3.6599999999999966
2022-605,F,STM,So,84.46,26.52,-57.94
2022-606,F,STM,So,92.51,104.5,11.989999999999995
2022-607,F,STL,So,24.74,7.68,-17.06
2022-608,F,STB,So,53.46,46.34,-7.119999999999997
2022-609,F,STM,So,71.7,86.44,14.739999999999995
2022-610,F,STL,So,92.36,111.17,18.810000000000002
2022-611,F,STL,So,103.89,69.81,-34.08
2022-612,F,STB,So,99.99,77.96,-22.03
2022-613,F,STM,So,88.38,103.94,15.560000000000002
2022-614,F,STB,So,100.27,90.53,-9.739999999999995
2022-615,F,STB,So,114.41,80.04,-34.36999999999999
2022-616,F,STL,So,79.8,71.63,-8.170000000000002
2022-617,F,STB,So,103.34,91.09,-12.25
2022-618,F,STB,So,79.95,56.04,-23.910000000000004
2022-619,F,STM,So,80.93,24.94,-55.99000000000001
2022-620,F,STB,So,60.66,37.18,-23.479999999999997
2022-621,F,STM,So,104.05,111.14,7.090000000000003
2022-622,F,STB,So,29.9,-21.37,-51.269999999999996
2022-623,F,STC,So,84.81,70.68,-14.129999999999995
2022-624,F,STM,So,136.09,116.22,-19.870000000000005
2022-625,F,STL,So,116.68,110.38,-6.300000000000011
2022-626,F,STC,So,98.93,67.13,-31.80000000000001
2022-627,F,STL,So,68.85,73.92,5.070000000000007
2022-628,F,STL,So,50.21,67.71,17.499999999999993
2022-629,F,STL,So,91.65,128.33,36.68000000000001
2022-630,F,STM,So,85.03,105.11,20.08
2022-631,F,STL,So,82.93,89.46,6.529999999999987
2022-632,F,STB,So,56.06,9.01,-47.050000000000004
2022-633,F,STL,So,57.06,57.56,0.5
2022-634,F,STB,So,111.15,86.5,-24.650000000000006
2022-635,F,STM,So,90.03,90.89,0.8599999999999994
2022-636,F,STB,So,100.14,81.84,-18.299999999999997
2022-637,F,STC,So,69.98,50.9,-19.080000000000005
2022-638,F,STC,So,68.96,57.85,-11.109999999999992
2022-639,F,STC,So,92.29,92.7,0.4099999999999966
2022-640,F,STB,So,108.05,99.25,-8.799999999999997
2022-641,F,STM,So,57.86,91.46,33.599999999999994
2022-642,F,STM,So,60.13,22.0,-38.13
2022-643,F,STB,So,102.12,97.08,-5.040000000000006
2022-644,F,STC,So,111.57,117.67,6.1000000000000085
2022-645,F,STM,So,104.89,123.22,18.33
2022-646,F,STL,So,122.86,139.24,16.38000000000001
2022-647,F,STM,So,116.16,103.55,-12.61
2022-648,F,STM,So,78.43,113.46,35.02999999999999
2022-649,F,STC,So,60.41,31.76,-28.649999999999995
2022-650,F,STC,So,72.64,17.68,-54.96
2022-651,F,STB,So,101.63,98.27,-3.3599999999999994
2022-652,F,STB,So,71.89,58.26,-13.630000000000003
2022-653,F,STM,So,80.82,96.27,15.450000000000003
2022-654,F,STM,So,79.62,64.0,-15.620000000000005
2022-655,F,STC,So,54.55,8.4,-46.15
2022-656,F,STC,So,38.74,48.42,9.68
2022-657,F,STC,So,115.68,115.63,-0.05000000000001137
2022-658,F,STL,So,88.11,89.18,1.0700000000000074
2022-659,F,STM,So,118.93,107.52,-11.41000000000001
2022-660,F,STB,So,21.35,-25.61,-46.96
2022-661,F,STB,So,139.23,93.06,-46.16999999999999
2022-662,F,STB,So,72.8,27.91,-44.89
2022-663,F,STM,So,87.1,82.04,-5.059999999999988
2022-664,F,STM,So,108.03,144.0,35.97
2022-665,F,STC,So,53.9,42.43,-11.469999999999999
2022-666,F,STL,So,84.47,105.39,20.92
2022-667,F,STC,So,85.55,105.9,20.35000000000001
2022-668,F,STB,So,87.79,80.98,-6.810000000000002
2022-669,F,STB,So,88.87,67.88,-20.99000000000001
2022-670,F,STB,So,119.18,118.79,-0.39000000000000057
2022-671,F,STB,So,96.74,55.48,-41.26
2022-672,F,STB,So,105.83,81.27,-24.560000000000002
2022-673,F,STB,So,100.02,94.53,-5.489999999999995
2022-674,F,STM,So,119.06,118.14,-0.9200000000000017
2022-675,F,STL,So,91.33,78.9,-12.429999999999993
2022-676,F,STC,So,23.5,-6.79,-30.29
2022-677,F,STM,So,65.44,89.55,24.11
2022-678,F,STL,So,101.28,106.39,5.109999999999999
2022-679,F,STM,So,69.34,57.72,-11.620000000000005
2022-680,F,STC,So,107.12,103.62,-3.5
2022-681,F,STM,So,118.35,74.69,-43.66
2022-682,F,STL,So,85.53,35.62,-49.910000000000004
2022-683,F,STC,So,70.35,45.18,-25.169999999999995
2022-684,F,STL,So,92.96,88.22,-4.739999999999995
2022-685,F,STM,So,111.52,117.92,6.400000000000006
2022-686,F,STL,So,90.62,97.26,6.640000000000001
2022-687,F,STB,So,100.37,97.56,-2.8100000000000023
2022-688,F,STM,So,105.73,84.6,-21.13000000000001
2022-689,F,STB,So,113.27,113.25,-0.01999999999999602
2022-690,F,STB,So,48.92,67.9,18.980000000000004
2022-691,F,STB,So,61.13,11.02,-50.11
2022-692,F,STB,So,59.38,62.36,2.979999999999997
2022-693,F,STM,So,53.54,63.49,9.950000000000003
2022-694,F,STC,So,74.41,70.34,-4.069999999999993
2022-695,F,STB,So,53.66,13.73,-39.92999999999999
2022-696,F,STC,So,101.0,127.75,26.75
2022-697,F,STM,So,124.42,134.16,9.739999999999995
2022-698,F,STB,So,118.36,103.6,-14.760000000000005
2022-699,F,STB,So,68.43,59.93,-8.500000000000007
2022-700,F,STM,So,60.14,46.08,-14.060000000000002
2022-701,F,STM,So,96.17,159.33,63.16000000000001
2022-702,F,STM,So,119.46,132.38,12.920000000000002
2022-703,F,STB,So,75.71,51.29,-24.419999999999995
2022-704,F,STB,So,41.56,30.03,-11.530000000000001
2022-705,F,STC,So,111.03,99.7,-11.329999999999998
2022-706,F,STB,So,68.23,74.08,5.849999999999994
2022-707,F,STC,So,77.54,60.87,-16.67000000000001
2022-708,F,STM,So,115.61,112.39,-3.219999999999999
2022-709,F,STL,So,102.29,62.3,-39.99000000000001
2022-710,F,STL,So,37.54,27.53,-10.009999999999998
2022-711,F,STM,So,67.56,69.26,1.7000000000000028
2022-712,F,STM,So,62.86,72.0,9.14
2022-713,F,STL,So,112.45,123.33,10.879999999999995
2022-714,F,STM,So,73.72,17.72,-56.0
2022-715,F,STC,So,110.08,66.85,-43.230000000000004
2022-716,F,STL,So,79.74,75.12,-4.61999999999999
2022-717,F,STB,So,128.48,129.29,0.8100000000000023
2022-718,F,STB,So,62.8,101.32,38.519999999999996
2022-719,F,STM,So,128.17,133.68,5.510000000000019
2022-720,F,STL,So,110.42,108.88,-1.5400000000000063
2022-721,F,STB,So,92.67,63.76,-28.910000000000004
2022-722,F,STC,So,93.97,101.52,7.549999999999997
2022-723,F,STC,So,86.86,90.71,3.8499999999999943
2022-724,F,STM,So,53.24,34.45,-18.79
2022-725,F,STL,So,119.92,116.51,-3.4099999999999966
2022-726,F,STC,So,92.92,97.57,4.6499999999999915
2022-727,F,STM,So,94.9,69.01,-25.89
2022-728,F,STB,So,47.45,8.66,-38.790000000000006
2022-729,F,STB,So,66.77,84.87,18.10000000000001
2022-730,F,STC,So,33.63,20.46,-13.170000000000002
2022-731,F,STL,So,39.45,36.45,-3.0
2022-732,F,STL,So,125.5,133.82,8.319999999999993
2022-733,F,STB,So,125.92,129.47,3.549999999999997
2022-734,F,STL,So,86.36,87.35,0.9899999999999949
2022-735,F,STL,So,94.29,70.95,-23.340000000000003
2022-736,F,STM,So,95.64,105.49,9.849999999999994
2022-737,F,STB,So,108.83,89.72,-19.11
2022-738,F,STC,So,85.87,58.13,-27.740000000000002
2022-739,F,STM,So,31.59,51.3,19.709999999999997
2022-740,F,STM,So,47.48,63.56,16.080000000000005
2022-741,F,STM,So,69.64,60.76,-8.880000000000003
2022-742,F,STC,So,98.17,33.81,-64.36
2022-743,F,STM,So,98.29,94.48,-3.8100000000000023
2022-744,F,STM,So,113.23,94.55,-18.680000000000007
2022-745,F,STL,So,143.51,112.66,-30.849999999999994
2022-746,F,STB,So,98.16,94.47,-3.6899999999999977
2022-747,F,STC,So,92.67,86.2,-6.469999999999999
2022-748,F,STL,So,101.63,88.16,-13.469999999999999
2022-749,F,STL,So,82.78,65.65,-17.129999999999995
2022-750,F,STL,So,81.82,91.29,9.470000000000013
2022-751,F,STC,So,70.81,44.08,-26.730000000000004
2022-752,F,STL,So,94.39,139.14,44.749999999999986
2022-753,F,STC,So,79.91,76.04,-3.8699999999999903
2022-754,F,STL,So,97.76,84.57,-13.190000000000012
2022-755,F,STC,So,92.6,68.42,-24.179999999999993
2022-756,F,STC,So,87.79,71.14,-16.650000000000006
2022-757,F,STL,So,77.32,118.54,41.22000000000001
2022-758,F,STC,So,100.33,66.97,-33.36
2022-759,F,STL,So,89.38,102.09,12.710000000000008
2022-760,F,STB,So,87.42,81.97,-5.450000000000003
2022-761,F,STM,So,52.67,59.13,6.460000000000001
2022-762,F,STC,So,64.02,88.39,24.370000000000005
2022-763,F,STL,So,82.99,43.25,-39.739999999999995
2022-764,F,STC,So,106.13,123.73,17.60000000000001
2022-765,F,STM,So,69.83,67.71,-2.1200000000000045
2022-766,F,STB,So,96.95,55.26,-41.690000000000005
2022-767,F,STB,So,31.74,7.84,-23.9
2022-768,F,STL,So,73.59,79.99,6.3999999999999915
2022-769,F,STC,So,84.85,84.04,-0.8099999999999881
2022-770,F,STL,So,95.35,63.69,-31.659999999999997
2022-771,F,STC,So,84.98,65.86,-19.120000000000005
2022-772,F,STM,So,97.67,124.41,26.739999999999995
2022-773,F,STB,So,64.51,74.08,9.569999999999993
2022-774,F,STM,So,61.63,99.64,38.01
2022-775,F,STM,So,87.51,84.4,-3.1099999999999994
2022-776,F,STC,So,136.67,175.36,38.690000000000026
2022-777,F,STL,So,113.15,80.34,-32.81
2022-778,F,STC,So,29.56,52.52,22.960000000000004
2022-779,F,STB,So,73.24,62.29,-10.949999999999996
2022-780,F,STB,So,97.45,78.97,-18.480000000000004
2022-781,F,STB,So,67.87,76.8,8.929999999999993
2022-782,F,STM,So,-2.56,28.28,30.84
2022-783,F,STC,So,117.43,108.93,-8.5
2022-784,F,STB,So,106.6,85.97,-20.629999999999995
2022-785,F,STL,So,95.74,47.74,-47.99999999999999
2022-786,F,STC,So,80.26,103.54,23.28
2022-787,F,STL,So,83.62,68.02,-15.600000000000009
2022-788,F,STC,So,53.74,21.91,-31.830000000000002
2022-789,F,STM,So,83.87,40.85,-43.02
2022-790,F,STL,So,75.35,57.97,-17.379999999999995
2022-791,F,STL,So,72.9,21.65,-51.25000000000001
2022-792,F,STM,So,123.17,132.03,8.86
2022-793,F,STC,So,83.93,33.12,-50.81000000000001
2022-794,F,STM,So,44.75,-0.82,-45.57
2022-795,F,STL,So,96.99,118.67,21.680000000000007
2022-796,F,STB,So,57.58,66.72,9.14
2022-797,F,STL,So,114.53,158.72,44.19
2022-798,F,STB,So,61.24,50.38,-10.86
2022-799,F,STL,So,83.14,145.34,62.2
2022-800,F,STM,So,122.53,85.25,-37.28
2022-801,F,STC,So,122.88,118.92,-3.9599999999999937
2022-802,F,STC,So,41.77,80.11,38.339999999999996
2022-803,F,STL,So,74.66,133.13,58.47
2022-804,F,STC,So,96.84,79.49,-17.35000000000001
2022-805,F,STL,So,70.17,67.11,-3.0600000000000023
2022-806,F,STC,So,83.87,116.39,32.519999999999996
2022-807,F,STC,So,73.08,90.51,17.430000000000007
2022-808,F,STL,So,115.18,97.09,-18.090000000000003
2022-809,F,STB,So,68.9,80.53,11.629999999999995
2022-810,F,STL,So,95.9,74.0,-21.900000000000006
2022-811,F,STC,So,80.41,18.6,-61.809999999999995
2022-812,F,STB,So,53.47,76.88,23.409999999999997
2022-813,F,STB,So,96.59,94.27,-2.3200000000000074
2022-814,F,STB,So,63.43,45.63,-17.799999999999997
2022-815,F,STC,So,87.12,67.64,-19.480000000000004
2022-816,F,STC,So,30.79,38.52,7.730000000000004
2022-817,F,STC,So,84.67,46.08,-38.59
2022-818,F,STB,So,63.95,49.31,-14.64
2022-819,F,STM,So,101.0,77.54,-23.459999999999994
2022-820,F,STM,So,40.41,48.28,7.8700000000000045
2022-821,F,STC,So,87.9,75.62,-12.280000000000001
2022-822,F,STB,So,96.69,56.54,-40.15
2022-823,F,STC,So,72.58,71.37,-1.2099999999999937
2022-824,F,STB,So,99.4,142.55,43.150000000000006
2022-825,F,STM,So,54.56,78.27,23.709999999999994
2022-826,F,STM,So,38.69,31.45,-7.239999999999998
2022-827,F,STL,So,97.51,105.22,7.709999999999994
2022-828,F,STL,So,76.78,106.07,29.289999999999992
2022-829,F,STB,So,67.27,84.63,17.36
2022-830,F,STB,So,97.55,122.32,24.769999999999996
2022-831,F,STL,So,69.3,56.19,-13.11
2022-832,F,STM,So,115.14,114.55,-0.5900000000000034
2022-833,F,STB,So,64.51,49.85,-14.660000000000004
2022-834,F,STM,So,96.29,82.18,-14.11
2022-835,F,STC,So,109.59,120.52,10.929999999999993
2022-836,F,STB,So,91.7,91.25,-0.45000000000000284
2022-837,F,STL,So,89.63,89.47,-0.1599999999999966
2022-838,F,STM,So,100.5,149.86,49.360000000000014
2022-839,F,STB,So,85.73,76.05,-9.680000000000007
2022-840,F,STB,So,87.39,79.02,-8.370000000000005
2022-841,F,STC,So,67.18,43.61,-23.570000000000007
2022-842,F,STL,So,62.08,54.54,-7.539999999999999
2022-843,F,STC,So,121.09,71.21,-49.88000000000001
2022-844,F,STC,So,132.25,112.83,-19.42
2022-845,F,STC,So,91.12,88.34,-2.780000000000001
2022-846,F,STM,So,70.86,46.38,-24.479999999999997
2022-847,F,STB,So,56.56,47.78,-8.780000000000001
2022-848,F,STB,So,75.3,79.83,4.530000000000001
2022-849,F,STC,So,67.85,60.42,-7.429999999999993
2022-850,F,STC,So,98.73,106.54,7.810000000000002
2022-851,F,STM,So,89.96,92.99,3.030000000000001
2022-852,F,STB,So,130.68,111.79,-18.89
2022-853,F,STC,So,101.18,39.77,-61.410000000000004
2022-854,F,STB,So,100.23,67.96,-32.27000000000001
2022-855,F,STC,So,65.85,79.78,13.930000000000007
2022-856,F,STM,So,74.68,126.52,51.83999999999999
2022-857,F,STC,So,57.0,102.79,45.790000000000006
2022-858,F,STC,So,48.57,28.14,-20.43
2022-859,F,STL,So,57.92,70.11,12.189999999999998
2022-860,F,STL,So,47.42,89.51,42.09
2022-861,F,STL,So,53.56,41.9,-11.660000000000004
2022-862,F,STC,So,93.03,71.16,-21.870000000000005
2022-863,F,STC,So,78.39,67.09,-11.299999999999997
2022-864,F,STM,So,85.32,95.3,9.980000000000004
2022-865,F,STL,So,65.87,106.16,40.28999999999999
2022-866,F,STM,So,100.05,154.04,53.989999999999995
2022-867,F,STL,So,102.67,113.77,11.099999999999994
2022-868,F,STC,So,71.38,101.55,30.17
2022-869,F,STM,So,101.58,117.06,15.480000000000004
2022-870,F,STM,So,41.54,67.03,25.490000000000002
2022-871,F,STB,So,82.28,75.31,-6.969999999999999
2022-872,F,STM,So,68.61,17.56,-51.05
2022-873,F,STM,So,89.91,53.75,-36.16
2022-874,F,STM,So,90.33,89.39,-0.9399999999999977
2022-875,F,STL,So,92.97,79.59,-13.379999999999995
2022-876,F,STL,So,103.79,129.67,25.87999999999998
2022-877,F,STB,So,143.21,123.91,-19.30000000000001
2022-878,F,STC,So,106.12,79.04,-27.08
2022-879,F,STL,So,98.61,152.61,54.000000000000014
2022-880,F,STM,So,95.25,101.07,5.819999999999993
2022-881,F,STM,So,64.39,57.93,-6.460000000000001
2022-882,F,STB,So,66.92,46.4,-20.520000000000003
2022-883,F,STL,So,54.18,100.2,46.02
2022-884,F,STM,So,100.68,105.35,4.6699999999999875
2022-885,F,STB,So,98.06,84.36,-13.700000000000003
2022-886,F,STL,So,104.32,66.36,-37.959999999999994
2022-887,F,STL,So,98.11,95.26,-2.8499999999999943
2022-888,F,STL,So,70.89,64.39,-6.5
2022-889,F,STC,So,65.92,47.51,-18.410000000000004
2022-890,F,STB,So,109.25,146.82,37.56999999999999
2022-891,F,STM,So,90.02,111.63,21.61
2022-892,F,STB,So,90.91,22.14,-68.77
2022-893,F,STB,So,24.12,33.4,9.279999999999998
2022-894,F,STM,So,82.32,58.02,-24.29999999999999
2022-895,F,STM,So,57.34,51.15,-6.190000000000005
2022-896,F,STL,So,57.65,23.52,-34.129999999999995
2022-897,F,STB,So,73.75,72.17,-1.5799999999999983
2022-898,F,STB,So,82.03,38.82,-43.21
2022-899,F,STB,So,103.72,130.0,26.28
2022-900,F,STL,So,85.97,104.28,18.310000000000002
2022-901,F,STM,So,99.55,116.98,17.430000000000007
2022-902,F,STL,So,86.3,87.42,1.1200000000000045
2022-903,F,STM,So,77.01,80.35,3.339999999999989
2022-904,F,STM,So,101.4,66.31,-35.09
2022-905,F,STL,So,59.1,38.14,-20.96
2022-906,F,STL,So,109.21,134.58,25.37000000000002
2022-907,F,STC,So,97.51,54.4,-43.11000000000001
2022-908,F,STL,So,48.14,24.51,-23.63
2022-909,F,STB,So,35.93,12.63,-23.299999999999997
2022-910,F,STB,So,36.51,15.12,-21.39
2022-911,F,STM,So,107.66,118.47,10.810000000000002
2022-912,F,STC,So,108.6,67.09,-41.50999999999999
2022-913,F,STC,So,82.18,83.4,1.2199999999999989
2022-914,F,STM,So,84.16,48.19,-35.97
2022-915,F,STL,So,55.14,41.15,-13.990000000000002
2022-916,F,STM,So,98.17,89.19,-8.980000000000004
2022-917,F,STC,So,69.27,67.95,-1.3199999999999932
2022-918,F,STL,So,78.88,80.09,1.210000000000008
2022-919,F,STM,So,97.42,114.16,16.739999999999995
2022-920,F,STB,So,48.05,83.23,35.18000000000001
2022-921,F,STL,So,110.82,122.73,11.91000000000001
2022-922,F,STB,So,103.26,105.52,2.259999999999991
2022-923,F,STB,So,65.79,37.27,-28.520000000000003
2022-924,F,STB,So,63.76,84.16,20.4
2022-925,F,STL,So,51.92,64.86,12.939999999999998
2022-926,F,STB,So,100.08,60.96,-39.12
2022-927,F,STM,So,95.56,85.64,-9.920000000000002
2022-928,F,STM,So,56.55,52.48,-4.07
2022-929,F,STC,So,70.24,25.1,-45.13999999999999
2022-930,F,STB,So,119.2,80.95,-38.25
2022-931,F,STL,So,90.52,83.9,-6.61999999999999
2022-932,F,STB,So,32.03,-39.54,-71.57
2022-933,F,STB,So,94.04,66.99,-27.05000000000001
2022-934,F,STC,So,98.61,81.88,-16.730000000000004
2022-935,F,STB,So,79.3,70.54,-8.759999999999991
2022-936,F,STL,So,107.53,111.18,3.6500000000000057
2022-937,F,STB,So,81.63,80.15,-1.4799999999999898
2022-938,F,STB,So,54.19,31.38,-22.81
2022-939,F,STC,So,125.29,135.7,10.409999999999982
2022-940,F,STM,So,86.32,99.25,12.930000000000007
2022-941,F,STC,So,100.5,93.96,-6.540000000000006
2022-942,F,STM,So,93.83,97.3,3.469999999999999
2022-943,F,STM,So,82.47,85.59,3.1200000000000045
2022-944,F,STL,So,101.44,66.53,-34.91
2022-945,F,STL,So,103.17,123.05,19.879999999999995
2022-946,F,STC,So,76.58,72.52,-4.060000000000002
2022-947,F,STL,So,141.13,139.46,-1.6699999999999875
2022-948,F,STL,So,61.07,61.72,0.6499999999999986
2022-949,F,STB,So,115.59,128.15,12.560000000000002
2022-950,F,STB,So,43.73,-1.04,-44.769999999999996
2022-951,F,STM,So,90.78,80.44,-10.340000000000003
2022-952,F,STB,So,48.43,18.36,-30.07
2022-953,F,STM,So,38.09,75.93,37.84
2022-954,F,STB,So,51.91,60.49,8.580000000000005
2022-955,F,STM,So,65.61,72.06,6.450000000000003
2022-956,F,STM,So,52.82,54.19,1.3699999999999974
2022-957,F,STM,So,102.4,105.81,3.4099999999999966
2022-958,F,STB,So,129.74,110.02,-19.720000000000013
2022-959,F,STM,So,91.79,106.84,15.049999999999997
2022-960,F,STB,So,70.82,7.24,-63.57999999999999
2022-961,F,STB,So,87.91,38.59,-49.31999999999999
2022-962,F,STB,So,59.44,3.6,-55.839999999999996
2022-963,F,STM,So,43.72,58.43,14.71
2022-964,F,STC,So,74.16,34.61,-39.55
2022-965,F,STB,So,75.49,68.84,-6.6499999999999915
2022-966,F,STL,So,64.26,66.83,2.569999999999993
2022-967,F,STL,So,43.37,65.16,21.79
2022-968,F,STB,So,73.19,70.74,-2.450000000000003
2022-969,F,STC,So,53.9,62.57,8.670000000000002
2022-970,F,STL,So,66.04,79.24,13.199999999999989
2022-971,F,STB,So,93.07,128.29,35.22
2022-972,F,STB,So,55.11,23.15,-31.96
2022-973,F,STB,So,23.1,14.53,-8.570000000000002
2022-974,F,STL,So,92.51,96.43,3.9200000000000017
2022-975,F,STB,So,88.88,53.6,-35.279999999999994
2022-976,F,STC,So,70.67,57.87,-12.800000000000004
2022-977,F,STM,So,78.84,120.96,42.11999999999999
2022-978,F,STL,So,34.63,57.01,22.379999999999995
2022-979,F,STL,So,95.24,106.2,10.960000000000008
2022-980,F,STB,So,61.67,89.54,27.870000000000005
2022-981,F,STL,So,146.43,171.91,25.47999999999999
2022-982,F,STL,So,57.23,61.15,3.9200000000000017
2022-983,F,STC,So,107.6,44.32,-63.279999999999994
2022-984,F,STL,So,32.74,46.06,13.32
2022-985,F,STM,So,86.67,39.98,-46.690000000000005
2022-986,F,STL,So,53.44,62.59,9.150000000000006
2022-987,F,STB,So,60.08,72.36,12.280000000000001
2022-988,F,STB,So,80.87,56.12,-24.750000000000007
2022-989,F,STL,So,53.35,38.01,-15.340000000000003
2022-990,F,STM,So,76.39,48.34,-28.049999999999997
2022-991,F,STL,So,103.24,78.49,-24.75
2022-992,F,STL,So,95.09,105.86,10.769999999999996
2022-993,F,STC,So,66.62,42.34,-24.28
2022-994,F,STC,So,81.96,90.34,8.38000000000001
2022-995,F,STM,So,67.52,24.83,-42.69
2022-996,F,STL,So,83.08,137.79,54.709999999999994
2022-997,F,STM,So,58.21,0.18,-58.03
2022-998,F,STC,So,103.25,77.26,-25.989999999999995
2022-999,F,STC,So,65.28,37.36,-27.92
2022-1000,F,STM,So,73.25,96.08,22.83
2022-1001,F,STL,So,87.76,62.62,-25.140000000000008
2022-1002,F,STB,So,92.58,112.47,19.89
2022-1003,F,STB,So,81.95,73.97,-7.980000000000004
2022-1004,F,STL,So,73.31,89.91,16.599999999999994
2022-1005,F,STB,So,102.4,85.17,-17.230000000000004
2022-1006,F,STL,So,49.81,86.06,36.25
2022-1007,F,STL,So,99.33,125.37,26.040000000000006
2022-1008,F,STB,So,85.13,70.3,-14.829999999999998
2022-1009,F,STM,So,52.49,39.77,-12.719999999999999
