student_id,starting_year,season,score
2023-4122,2023,Fall,85
2023-4123,2023,Fall,61
2023-4124,2023,Fall,66
2023-4125,2023,Fall,67
2023-4126,2023,Fall,68
2023-4127,2023,Fall,77
2023-4128,2023,Fall,83
2023-4129,2023,Fall,52
2023-4130,2023,Fall,62
2023-4131,2023,Fall,77
2023-4132,2023,Fall,49
2023-4133,2023,Fall,76
2023-4134,2023,Fall,58
2023-4135,2023,Fall,75
2023-4136,2023,Fall,80
2023-4137,2023,Fall,74
2023-4138,2023,Fall,80
2023-4139,2023,Fall,61
2023-4140,2023,Fall,81
2023-4141,2023,Fall,71
2023-4142,2023,Fall,75
2023-4143,2023,Fall,60
2023-4144,2023,Fall,63
2023-4145,2023,Fall,70
2023-4146,2023,Fall,88
2023-4147,2023,Fall,55
2023-4148,2023,Fall,67
2023-4149,2023,Fall,69
2023-4150,2023,Fall,73
2023-4151,2023,Fall,66
2023-4152,2023,Fall,63
2023-4153,2023,Fall,86
2023-4154,2023,Fall,79
2023-4155,2023,Fall,75
2023-4156,2023,Fall,67
2023-4157,2023,Fall,70
2023-4158,2023,Fall,75
2023-4159,2023,Fall,64
2023-4160,2023,Fall,72
2023-4161,2023,Fall,88
2023-4162,2023,Fall,62
2023-4163,2023,Fall,55
2023-4164,2023,Fall,62
2023-4165,2023,Fall,72
2023-4166,2023,Fall,79
2023-4167,2023,Fall,69
2023-4168,2023,Fall,76
2023-4169,2023,Fall,69
2023-4170,2023,Fall,79
2023-4171,2023,Fall,57
2023-4172,2023,Fall,66
2023-4173,2023,Fall,88
2023-4174,2023,Fall,94
2023-4175,2023,Fall,63
2023-4176,2023,Fall,58
2023-4177,2023,Fall,71
2023-4178,2023,Fall,65
2023-4179,2023,Fall,62
2023-4180,2023,Fall,70
2023-4181,2023,Fall,80
2023-4182,2023,Fall,65
2023-4183,2023,Fall,81
2023-4184,2023,Fall,41
2023-4185,2023,Fall,61
2023-4186,2023,Fall,73
2023-4187,2023,Fall,57
2023-4188,2023,Fall,62
2023-4189,2023,Fall,51
2023-4190,2023,Fall,83
2023-4191,2023,Fall,63
2023-4192,2023,Fall,60
2023-4193,2023,Fall,71
2023-4194,2023,Fall,59
2023-4195,2023,Fall,56
2023-4196,2023,Fall,49
2023-4197,2023,Fall,48
2023-4198,2023,Fall,79
2023-4199,2023,Fall,61
2023-4200,2023,Fall,55
2023-4201,2023,Fall,70
2023-4202,2023,Fall,67
2023-4203,2023,Fall,56
2023-4204,2023,Fall,78
2023-4205,2023,Fall,85
2023-4206,2023,Fall,60
2023-4207,2023,Fall,71
2023-4208,2023,Fall,66
2023-4209,2023,Fall,58
2023-4210,2023,Fall,66
2023-4211,2023,Fall,47
2023-4212,2023,Fall,67
2023-4213,2023,Fall,68
2023-4214,2023,Fall,75
2023-4215,2023,Fall,72
2023-4216,2023,Fall,57
2023-4217,2023,Fall,78
2023-4218,2023,Fall,77
2023-4219,2023,Fall,62
2023-4220,2023,Fall,64
2023-4221,2023,Fall,84
2023-4222,2023,Fall,58
2023-4223,2023,Fall,78
2023-4224,2023,Fall,53
2023-4225,2023,Fall,72
2023-4226,2023,Fall,75
2023-4227,2023,Fall,73
2023-4228,2023,Fall,61
2023-4229,2023,Fall,75
2023-4230,2023,Fall,62
2023-4231,2023,Fall,64
2023-4232,2023,Fall,71
2023-4233,2023,Fall,82
2023-4234,2023,Fall,48
2023-4235,2023,Fall,68
2023-4236,2023,Fall,70
2023-4237,2023,Fall,66
2023-4238,2023,Fall,75
2023-4239,2023,Fall,60
2023-4240,2023,Fall,60
2023-4241,2023,Fall,71
2023-4242,2023,Fall,83
2023-4243,2023,Fall,61
2023-4244,2023,Fall,69
2023-4245,2023,Fall,64
2023-4246,2023,Fall,61
2023-4247,2023,Fall,69
2023-4248,2023,Fall,73
2023-4249,2023,Fall,73
2023-4250,2023,Fall,73
2023-4251,2023,Fall,63
2023-4252,2023,Fall,79
2023-4253,2023,Fall,76
2023-4254,2023,Fall,67
2023-4255,2023,Fall,87
2023-4256,2023,Fall,73
2023-4257,2023,Fall,78
2023-4258,2023,Fall,77
2023-4259,2023,Fall,63
2023-4260,2023,Fall,65
2023-4261,2023,Fall,69
2023-4262,2023,Fall,75
2023-4263,2023,Fall,87
2023-4264,2023,Fall,79
2023-4265,2023,Fall,78
2023-4266,2023,Fall,57
2023-4267,2023,Fall,64
2023-4268,2023,Fall,61
2023-4269,2023,Fall,64
2023-4270,2023,Fall,66
2023-4271,2023,Fall,58
2023-4272,2023,Fall,74
2023-4273,2023,Fall,67
2023-4274,2023,Fall,75
2023-4275,2023,Fall,88
2023-4276,2023,Fall,78
2023-4277,2023,Fall,70
2023-4278,2023,Fall,54
2023-4279,2023,Fall,79
2023-4280,2023,Fall,80
2023-4281,2023,Fall,72
2023-4282,2023,Fall,52
2023-4283,2023,Fall,74
2023-4284,2023,Fall,80
2023-4285,2023,Fall,65
2023-4286,2023,Fall,82
2023-4287,2023,Fall,50
2023-4288,2023,Fall,48
2023-4289,2023,Fall,75
2023-4290,2023,Fall,55
2023-4291,2023,Fall,70
2023-4292,2023,Fall,56
2023-4293,2023,Fall,53
2023-4294,2023,Fall,64
2023-4295,2023,Fall,74
2023-4296,2023,Fall,85
2023-4297,2023,Fall,72
2023-4298,2023,Fall,60
2023-4299,2023,Fall,55
2023-4300,2023,Fall,65
2023-4301,2023,Fall,74
2023-4302,2023,Fall,73
2023-4303,2023,Fall,67
2023-4304,2023,Fall,84
2023-4305,2023,Fall,55
2023-4306,2023,Fall,77
2023-4307,2023,Fall,63
2023-4308,2023,Fall,63
2023-4309,2023,Fall,71
2023-4310,2023,Fall,50
2023-4311,2023,Fall,69
2023-4312,2023,Fall,77
2023-4313,2023,Fall,66
2023-4314,2023,Fall,85
2023-4315,2023,Fall,52
2023-4316,2023,Fall,64
2023-4317,2023,Fall,63
2023-4318,2023,Fall,63
2023-4319,2023,Fall,56
2023-4320,2023,Fall,80
2023-4321,2023,Fall,73
2023-4322,2023,Fall,74
2023-4323,2023,Fall,57
2023-4324,2023,Fall,76
2023-4325,2023,Fall,76
2023-4326,2023,Fall,63
2023-4327,2023,Fall,65
2023-4328,2023,Fall,74
2023-4329,2023,Fall,66
2023-4330,2023,Fall,70
2023-4331,2023,Fall,67
2023-4332,2023,Fall,63
2023-4333,2023,Fall,69
2023-4334,2023,Fall,74
2023-4335,2023,Fall,62
2023-4336,2023,Fall,88
2023-4337,2023,Fall,75
2023-4338,2023,Fall,70
2023-4339,2023,Fall,62
2023-4340,2023,Fall,77
2023-4341,2023,Fall,89
2023-4342,2023,Fall,72
2023-4343,2023,Fall,73
2023-4344,2023,Fall,68
2023-4345,2023,Fall,52
2023-4346,2023,Fall,81
2023-4347,2023,Fall,84
2023-4348,2023,Fall,62
2023-4349,2023,Fall,75
2023-4350,2023,Fall,60
2023-4351,2023,Fall,73
2023-4352,2023,Fall,64
2023-4353,2023,Fall,61
2023-4354,2023,Fall,68
2023-4355,2023,Fall,54
2023-4356,2023,Fall,86
2023-4357,2023,Fall,73
2023-4358,2023,Fall,51
2023-4359,2023,Fall,75
2023-4360,2023,Fall,69
2023-4361,2023,Fall,76
2023-4362,2023,Fall,77
2023-4363,2023,Fall,66
2023-4364,2023,Fall,48
2023-4365,2023,Fall,68
2023-4366,2023,Fall,58
2023-4367,2023,Fall,72
2023-4368,2023,Fall,81
2023-4369,2023,Fall,66
2023-4370,2023,Fall,79
2023-4371,2023,Fall,57
2023-4372,2023,Fall,59
2023-4373,2023,Fall,80
2023-4374,2023,Fall,68
2023-4375,2023,Fall,56
2023-4376,2023,Fall,77
2023-4377,2023,Fall,59
2023-4378,2023,Fall,61
2023-4379,2023,Fall,59
2023-4380,2023,Fall,45
2023-4381,2023,Fall,71
2023-4382,2023,Fall,51
2023-4383,2023,Fall,69
2023-4384,2023,Fall,73
2023-4385,2023,Fall,73
2023-4386,2023,Fall,78
2023-4387,2023,Fall,68
2023-4388,2023,Fall,64
2023-4389,2023,Fall,71
2023-4390,2023,Fall,69
2023-4391,2023,Fall,44
2023-4392,2023,Fall,74
2023-4393,2023,Fall,81
2023-4394,2023,Fall,51
2023-4395,2023,Fall,63
2023-4396,2023,Fall,69
2023-4397,2023,Fall,77
2023-4398,2023,Fall,72
2023-4399,2023,Fall,62
2023-4400,2023,Fall,76
2023-4401,2023,Fall,46
2023-4402,2023,Fall,70
2023-4403,2023,Fall,83
2023-4404,2023,Fall,68
2023-4405,2023,Fall,78
2023-4406,2023,Fall,76
2023-4407,2023,Fall,60
2023-4408,2023,Fall,91
2023-4409,2023,Fall,63
2023-4410,2023,Fall,71
2023-4411,2023,Fall,70
2023-4412,2023,Fall,52
2023-4413,2023,Fall,57
2023-4414,2023,Fall,54
2023-4415,2023,Fall,77
2023-4416,2023,Fall,71
2023-4417,2023,Fall,69
2023-4418,2023,Fall,60
2023-4419,2023,Fall,77
2023-4420,2023,Fall,77
2023-4421,2023,Fall,72
2023-4422,2023,Fall,74
2023-4423,2023,Fall,83
2023-4424,2023,Fall,61
2023-4425,2023,Fall,64
2023-4426,2023,Fall,78
2023-4427,2023,Fall,82
2023-4428,2023,Fall,65
2023-4429,2023,Fall,72
2023-4430,2023,Fall,71
2023-4431,2023,Fall,53
2023-4432,2023,Fall,67
2023-4433,2023,Fall,67
2023-4434,2023,Fall,67
2023-4435,2023,Fall,85
2023-4436,2023,Fall,67
2023-4437,2023,Fall,74
2023-4438,2023,Fall,67
2023-4439,2023,Fall,70
2023-4440,2023,Fall,76
2023-4441,2023,Fall,78
2023-4442,2023,Fall,63
2023-4443,2023,Fall,75
2023-4444,2023,Fall,54
2023-4445,2023,Fall,66
2023-4446,2023,Fall,83
2023-4447,2023,Fall,67
2023-4448,2023,Fall,62
2023-4449,2023,Fall,70
2023-4450,2023,Fall,88
2023-4451,2023,Fall,82
2023-4452,2023,Fall,70
2023-4453,2023,Fall,73
2023-4454,2023,Fall,71
2023-4455,2023,Fall,71
2023-4456,2023,Fall,73
2023-4457,2023,Fall,66
2023-4458,2023,Fall,64
2023-4459,2023,Fall,55
2023-4460,2023,Fall,55
2023-4461,2023,Fall,69
2023-4462,2023,Fall,87
2023-4463,2023,Fall,76
2023-4464,2023,Fall,64
2023-4465,2023,Fall,79
2023-4466,2023,Fall,49
2023-4467,2023,Fall,66
2023-4468,2023,Fall,60
2023-4469,2023,Fall,69
2023-4470,2023,Fall,60
2023-4471,2023,Fall,72
2023-4472,2023,Fall,71
2023-4473,2023,Fall,78
2023-4474,2023,Fall,62
2023-4475,2023,Fall,76
2023-4476,2023,Fall,72
2023-4477,2023,Fall,74
2023-4478,2023,Fall,74
2023-4479,2023,Fall,73
2023-4480,2023,Fall,70
2023-4481,2023,Fall,62
2023-4482,2023,Fall,54
2023-4483,2023,Fall,82
2023-4484,2023,Fall,80
2023-4485,2023,Fall,68
2023-4486,2023,Fall,65
2023-4487,2023,Fall,84
2023-4488,2023,Fall,67
2023-4489,2023,Fall,87
2023-4490,2023,Fall,68
2023-4491,2023,Fall,63
2023-4492,2023,Fall,75
2023-4493,2023,Fall,49
2023-4494,2023,Fall,59
2023-4495,2023,Fall,72
2023-4496,2023,Fall,67
2023-4497,2023,Fall,84
2023-4498,2023,Fall,40
2023-4499,2023,Fall,73
2023-4500,2023,Fall,54
2023-4501,2023,Fall,50
2023-4502,2023,Fall,84
2023-4503,2023,Fall,73
2023-4504,2023,Fall,76
2023-4505,2023,Fall,65
2023-4506,2023,Fall,67
2023-4507,2023,Fall,68
2023-4508,2023,Fall,55
2023-4509,2023,Fall,45
2023-4510,2023,Fall,69
2023-4511,2023,Fall,59
2023-4512,2023,Fall,57
2023-4513,2023,Fall,66
2023-4514,2023,Fall,70
2023-4515,2023,Fall,73
2023-4516,2023,Fall,74
2023-4517,2023,Fall,76
2023-4518,2023,Fall,86
2023-4519,2023,Fall,57
2023-4520,2023,Fall,82
2023-4521,2023,Fall,67
2023-4522,2023,Fall,63
2023-4523,2023,Fall,92
2023-4524,2023,Fall,69
2023-4525,2023,Fall,81
2023-4526,2023,Fall,54
2023-4527,2023,Fall,65
2023-4528,2023,Fall,73
2023-4529,2023,Fall,77
2023-4530,2023,Fall,59
2023-4531,2023,Fall,71
2023-4532,2023,Fall,58
2023-4533,2023,Fall,83
2023-4534,2023,Fall,76
2023-4535,2023,Fall,64
2023-4536,2023,Fall,82
2023-4537,2023,Fall,78
2023-4538,2023,Fall,59
2023-4539,2023,Fall,64
2023-4540,2023,Fall,56
2023-4541,2023,Fall,56
2023-4542,2023,Fall,65
2023-4543,2023,Fall,74
2023-4544,2023,Fall,79
2023-4545,2023,Fall,64
2023-4546,2023,Fall,48
2023-4547,2023,Fall,70
2023-4548,2023,Fall,81
2023-4549,2023,Fall,61
2023-4550,2023,Fall,61
2023-4551,2023,Fall,76
2023-4552,2023,Fall,88
2023-4553,2023,Fall,95
2023-4554,2023,Fall,53
2023-4555,2023,Fall,62
2023-4556,2023,Fall,68
2023-4557,2023,Fall,82
2023-4558,2023,Fall,67
2023-4559,2023,Fall,61
2023-4560,2023,Fall,77
2023-4561,2023,Fall,89
2023-4562,2023,Fall,66
2023-4563,2023,Fall,80
2023-4564,2023,Fall,75
2023-4565,2023,Fall,64
2023-4566,2023,Fall,68
2023-4567,2023,Fall,56
2023-4568,2023,Fall,68
2023-4569,2023,Fall,59
2023-4570,2023,Fall,53
2023-4571,2023,Fall,57
2023-4572,2023,Fall,67
2023-4573,2023,Fall,64
2023-4574,2023,Fall,61
2023-4575,2023,Fall,85
2023-4576,2023,Fall,64
2023-4577,2023,Fall,72
2023-4578,2023,Fall,64
2023-4579,2023,Fall,73
2023-4580,2023,Fall,91
2023-4581,2023,Fall,63
2023-4582,2023,Fall,72
2023-4583,2023,Fall,64
2023-4584,2023,Fall,79
2023-4585,2023,Fall,65
2023-4586,2023,Fall,67
2023-4587,2023,Fall,73
2023-4588,2023,Fall,75
2023-4589,2023,Fall,78
2023-4590,2023,Fall,70
2023-4591,2023,Fall,93
2023-4592,2023,Fall,69
2023-4593,2023,Fall,59
2023-4594,2023,Fall,72
2023-4595,2023,Fall,77
2023-4596,2023,Fall,70
2023-4597,2023,Fall,86
2023-4598,2023,Fall,69
2023-4599,2023,Fall,47
2023-4600,2023,Fall,70
2023-4601,2023,Fall,54
2023-4602,2023,Fall,81
2023-4603,2023,Fall,73
2023-4604,2023,Fall,70
2023-4605,2023,Fall,81
2023-4606,2023,Fall,76
2023-4607,2023,Fall,78
2023-4608,2023,Fall,72
2023-4609,2023,Fall,74
2023-4610,2023,Fall,66
2023-4611,2023,Fall,79
2023-4612,2023,Fall,81
2023-4613,2023,Fall,66
2023-4614,2023,Fall,54
2023-4615,2023,Fall,73
2023-4616,2023,Fall,77
2023-4617,2023,Fall,77
2023-4618,2023,Fall,64
2023-4619,2023,Fall,67
2023-4620,2023,Fall,73
2023-4621,2023,Fall,74
2023-4622,2023,Fall,71
2023-4623,2023,Fall,92
2023-4624,2023,Fall,67
2023-4625,2023,Fall,76
2023-4626,2023,Fall,63
2023-4627,2023,Fall,76
2023-4628,2023,Fall,63
2023-4629,2023,Fall,80
2023-4630,2023,Fall,80
2023-4631,2023,Fall,60
2023-4632,2023,Fall,87
2023-4633,2023,Fall,74
2023-4634,2023,Fall,69
2023-4635,2023,Fall,65
2023-4636,2023,Fall,69
2023-4637,2023,Fall,65
2023-4638,2023,Fall,79
2023-4639,2023,Fall,54
2023-4640,2023,Fall,71
2023-4641,2023,Fall,70
2023-4642,2023,Fall,81
2023-4643,2023,Fall,85
2023-4644,2023,Fall,68
2023-4645,2023,Fall,69
2023-4646,2023,Fall,69
2023-4647,2023,Fall,70
2023-4648,2023,Fall,56
2023-4649,2023,Fall,84
2023-4650,2023,Fall,78
2023-4651,2023,Fall,64
2023-4652,2023,Fall,76
2023-4653,2023,Fall,60
2023-4654,2023,Fall,72
2023-4655,2023,Fall,64
2023-4656,2023,Fall,78
2023-4657,2023,Fall,53
2023-4658,2023,Fall,66
2023-4659,2023,Fall,50
2023-4660,2023,Fall,64
2023-4661,2023,Fall,76
2023-4662,2023,Fall,79
2023-4663,2023,Fall,51
2023-4664,2023,Fall,78
2023-4665,2023,Fall,53
2023-4666,2023,Fall,60
2023-4667,2023,Fall,67
2023-4668,2023,Fall,92
2023-4669,2023,Fall,74
2023-4670,2023,Fall,72
2023-4671,2023,Fall,75
2023-4672,2023,Fall,64
2023-4673,2023,Fall,68
2023-4674,2023,Fall,69
2023-4675,2023,Fall,60
2023-4676,2023,Fall,61
2023-4677,2023,Fall,81
2023-4678,2023,Fall,80
2023-4679,2023,Fall,90
2023-4680,2023,Fall,86
2023-4681,2023,Fall,75
2023-4682,2023,Fall,56
2023-4683,2023,Fall,67
2023-4684,2023,Fall,53
2023-4685,2023,Fall,67
2023-4686,2023,Fall,66
2023-4687,2023,Fall,88
2023-4688,2023,Fall,43
2023-4689,2023,Fall,78
2023-4690,2023,Fall,85
2023-4691,2023,Fall,74
2023-4692,2023,Fall,68
2023-4693,2023,Fall,72
2023-4694,2023,Fall,61
2023-4695,2023,Fall,61
2023-4696,2023,Fall,71
2023-4697,2023,Fall,54
2023-4698,2023,Fall,76
2023-4699,2023,Fall,55
2023-4700,2023,Fall,70
2023-4701,2023,Fall,67
2023-4702,2023,Fall,79
2023-4703,2023,Fall,65
2023-4704,2023,Fall,80
2023-4705,2023,Fall,78
2023-4706,2023,Fall,55
2023-4707,2023,Fall,47
2023-4708,2023,Fall,52
2023-4709,2023,Fall,78
2023-4710,2023,Fall,57
2023-4711,2023,Fall,67
2023-4712,2023,Fall,64
2023-4713,2023,Fall,59
2023-4714,2023,Fall,80
2023-4715,2023,Fall,83
2023-4716,2023,Fall,62
2023-4717,2023,Fall,86
2023-4718,2023,Fall,74
2023-4719,2023,Fall,78
2023-4720,2023,Fall,57
2023-4721,2023,Fall,70
2023-4722,2023,Fall,85
2023-4723,2023,Fall,60
2023-4724,2023,Fall,48
2023-4725,2023,Fall,76
2023-4726,2023,Fall,66
2023-4727,2023,Fall,60
2023-4728,2023,Fall,83
2023-4729,2023,Fall,78
2023-4730,2023,Fall,71
2023-4731,2023,Fall,53
2023-4732,2023,Fall,76
2023-4733,2023,Fall,63
2023-4734,2023,Fall,83
2023-4735,2023,Fall,68
2023-4736,2023,Fall,52
2023-4737,2023,Fall,67
2023-4738,2023,Fall,51
2023-4739,2023,Fall,79
2023-4740,2023,Fall,66
2023-4741,2023,Fall,77
2023-4742,2023,Fall,69
2023-4743,2023,Fall,73
2023-4744,2023,Fall,58
2023-4745,2023,Fall,82
2023-4746,2023,Fall,71
2023-4747,2023,Fall,67
2023-4748,2023,Fall,60
2023-4749,2023,Fall,68
2023-4750,2023,Fall,68
2023-4751,2023,Fall,70
2023-4752,2023,Fall,68
2023-4753,2023,Fall,55
2023-4754,2023,Fall,73
2023-4755,2023,Fall,89
2023-4756,2023,Fall,72
2023-4757,2023,Fall,65
2023-4758,2023,Fall,58
2023-4759,2023,Fall,75
2023-4760,2023,Fall,66
2023-4761,2023,Fall,78
2023-4762,2023,Fall,73
2023-4763,2023,Fall,77
2023-4764,2023,Fall,83
2023-4765,2023,Fall,66
2023-4766,2023,Fall,67
2023-4767,2023,Fall,71
2023-4768,2023,Fall,63
2023-4769,2023,Fall,75
2023-4770,2023,Fall,77
2023-4771,2023,Fall,81
2023-4772,2023,Fall,81
2023-4773,2023,Fall,78
2023-4774,2023,Fall,87
2023-4775,2023,Fall,74
2023-4776,2023,Fall,76
2023-4777,2023,Fall,60
2023-4778,2023,Fall,66
2023-4779,2023,Fall,82
2023-4780,2023,Fall,61
2023-4781,2023,Fall,72
2023-4782,2023,Fall,53
2023-4783,2023,Fall,56
2023-4784,2023,Fall,73
2023-4785,2023,Fall,68
2023-4786,2023,Fall,66
2023-4787,2023,Fall,77
2023-4788,2023,Fall,62
2023-4789,2023,Fall,70
2023-4790,2023,Fall,49
2023-4791,2023,Fall,59
2023-4792,2023,Fall,72
2023-4793,2023,Fall,70
2023-4794,2023,Fall,72
2023-4795,2023,Fall,67
2023-4796,2023,Fall,65
2023-4797,2023,Fall,78
2023-4798,2023,Fall,54
2023-4799,2023,Fall,66
2023-4800,2023,Fall,63
2023-4801,2023,Fall,74
2023-4802,2023,Fall,81
2023-4803,2023,Fall,76
2023-4804,2023,Fall,80
2023-4805,2023,Fall,69
2023-4806,2023,Fall,81
2023-4807,2023,Fall,65
2023-4808,2023,Fall,98
2023-4809,2023,Fall,61
2023-4810,2023,Fall,75
2023-4811,2023,Fall,94
2023-4812,2023,Fall,65
2023-4813,2023,Fall,48
2023-4814,2023,Fall,74
2023-4815,2023,Fall,72
2023-4816,2023,Fall,66
2023-4817,2023,Fall,81
2023-4818,2023,Fall,68
2023-4819,2023,Fall,75
2023-4820,2023,Fall,71
2023-4821,2023,Fall,77
2023-4822,2023,Fall,64
2023-4823,2023,Fall,68
2023-4824,2023,Fall,80
2023-4825,2023,Fall,74
2023-4826,2023,Fall,60
2023-4827,2023,Fall,68
2023-4828,2023,Fall,62
2023-4829,2023,Fall,65
2023-4830,2023,Fall,77
2023-4831,2023,Fall,68
2023-4832,2023,Fall,71
2023-4833,2023,Fall,86
2023-4834,2023,Fall,61
2023-4835,2023,Fall,76
2023-4836,2023,Fall,58
2023-4837,2023,Fall,68
2023-4838,2023,Fall,79
2023-4839,2023,Fall,60
2023-4840,2023,Fall,75
2023-4841,2023,Fall,73
2023-4842,2023,Fall,69
2023-4843,2023,Fall,76
2023-4844,2023,Fall,89
2023-4845,2023,Fall,81
2023-4846,2023,Fall,59
2023-4847,2023,Fall,61
2023-4848,2023,Fall,79
2023-4849,2023,Fall,85
2023-4850,2023,Fall,74
2023-4851,2023,Fall,61
2023-4852,2023,Fall,61
2023-4853,2023,Fall,55
2023-4854,2023,Fall,62
2023-4855,2023,Fall,75
2023-4856,2023,Fall,83
2023-4857,2023,Fall,63
2023-4858,2023,Fall,65
2023-4859,2023,Fall,87
2023-4860,2023,Fall,83
2023-4861,2023,Fall,80
2023-4862,2023,Fall,55
2023-4863,2023,Fall,65
2023-4864,2023,Fall,72
2023-4865,2023,Fall,75
2023-4866,2023,Fall,68
2023-4867,2023,Fall,84
2023-4868,2023,Fall,70
2023-4869,2023,Fall,67
2023-4870,2023,Fall,76
2023-4871,2023,Fall,62
2023-4872,2023,Fall,83
2023-4873,2023,Fall,62
2023-4874,2023,Fall,78
2023-4875,2023,Fall,61
2023-4876,2023,Fall,75
2023-4877,2023,Fall,72
2023-4878,2023,Fall,65
2023-4879,2023,Fall,53
2023-4880,2023,Fall,79
2023-4881,2023,Fall,35
2023-4882,2023,Fall,78
2023-4883,2023,Fall,87
2023-4884,2023,Fall,62
2023-4885,2023,Fall,88
2023-4886,2023,Fall,67
2023-4887,2023,Fall,68
2023-4888,2023,Fall,65
2023-4889,2023,Fall,57
2023-4890,2023,Fall,68
2023-4891,2023,Fall,83
2023-4892,2023,Fall,85
2023-4893,2023,Fall,66
2023-4894,2023,Fall,67
2023-4895,2023,Fall,49
2023-4896,2023,Fall,73
2023-4897,2023,Fall,84
2023-4898,2023,Fall,67
2023-4899,2023,Fall,71
2023-4900,2023,Fall,64
2023-4901,2023,Fall,60
2023-4902,2023,Fall,69
2023-4903,2023,Fall,70
2023-4904,2023,Fall,62
2023-4905,2023,Fall,65
2023-4906,2023,Fall,71
2023-4907,2023,Fall,72
2023-4908,2023,Fall,66
2023-4909,2023,Fall,63
2023-4910,2023,Fall,93
2023-4911,2023,Fall,75
2023-4912,2023,Fall,61
2023-4913,2023,Fall,65
2023-4914,2023,Fall,81
2023-4915,2023,Fall,67
2023-4916,2023,Fall,61
2023-4917,2023,Fall,62
2023-4918,2023,Fall,90
2023-4919,2023,Fall,77
2023-4920,2023,Fall,63
2023-4921,2023,Fall,67
2023-4922,2023,Fall,59
2023-4923,2023,Fall,63
2023-4924,2023,Fall,73
2023-4925,2023,Fall,69
2023-4926,2023,Fall,94
2023-4927,2023,Fall,74
2023-4928,2023,Fall,81
2023-4929,2023,Fall,79
2023-4930,2023,Fall,72
2023-4931,2023,Fall,71
2023-4932,2023,Fall,82
2023-4933,2023,Fall,63
2023-4934,2023,Fall,59
2023-4935,2023,Fall,57
2023-4936,2023,Fall,71
2023-4937,2023,Fall,73
2023-4938,2023,Fall,71
2023-4939,2023,Fall,67
2023-4940,2023,Fall,87
2023-4941,2023,Fall,71
2023-4942,2023,Fall,84
2023-4943,2023,Fall,66
2023-4944,2023,Fall,53
2023-4945,2023,Fall,68
2023-4946,2023,Fall,87
2023-4947,2023,Fall,70
2023-4948,2023,Fall,70
2023-4949,2023,Fall,76
2023-4950,2023,Fall,74
2023-4951,2023,Fall,60
2023-4952,2023,Fall,71
2023-4953,2023,Fall,58
2023-4954,2023,Fall,57
2023-4955,2023,Fall,64
2023-4956,2023,Fall,78
2023-4957,2023,Fall,68
2023-4958,2023,Fall,64
2023-4959,2023,Fall,81
2023-4960,2023,Fall,52
2023-4961,2023,Fall,62
2023-4962,2023,Fall,74
2023-4963,2023,Fall,80
2023-4964,2023,Fall,84
2023-4965,2023,Fall,60
2023-4966,2023,Fall,72
2023-4967,2023,Fall,51
2023-4968,2023,Fall,65
2023-4969,2023,Fall,55
2023-4970,2023,Fall,75
2023-4971,2023,Fall,68
2023-4972,2023,Fall,82
2023-4973,2023,Fall,86
2023-4974,2023,Fall,79
2023-4975,2023,Fall,59
2023-4976,2023,Fall,77
2023-4977,2023,Fall,71
2023-4978,2023,Fall,58
2023-4979,2023,Fall,72
2023-4980,2023,Fall,64
2023-4981,2023,Fall,72
2023-4982,2023,Fall,80
2023-4983,2023,Fall,71
2023-4984,2023,Fall,54
2023-4985,2023,Fall,70
2023-4986,2023,Fall,69
2023-4987,2023,Fall,77
2023-4988,2023,Fall,54
2023-4989,2023,Fall,61
2023-4990,2023,Fall,89
2023-4991,2023,Fall,64
2023-4992,2023,Fall,74
2023-4993,2023,Fall,55
2023-4994,2023,Fall,81
2023-4995,2023,Fall,71
2023-4996,2023,Fall,59
2023-4997,2023,Fall,75
2023-4998,2023,Fall,72
2023-4999,2023,Fall,83
2023-5000,2023,Fall,63
2023-5001,2023,Fall,82
2023-5002,2023,Fall,68
2023-5003,2023,Fall,84
2023-5004,2023,Fall,74
2023-5005,2023,Fall,70
2023-5006,2023,Fall,86
2023-5007,2023,Fall,74
2023-5008,2023,Fall,75
2023-5009,2023,Fall,89
2023-5010,2023,Fall,62
2023-5011,2023,Fall,80
2023-5012,2023,Fall,61
2023-5013,2023,Fall,70
2023-5014,2023,Fall,75
2023-5015,2023,Fall,56
2023-5016,2023,Fall,71
2023-5017,2023,Fall,59
2023-5018,2023,Fall,67
2023-5019,2023,Fall,90
2023-5020,2023,Fall,59
2023-5021,2023,Fall,64
2023-5022,2023,Fall,82
2023-5023,2023,Fall,76
2023-5024,2023,Fall,47
2023-5025,2023,Fall,75
2023-5026,2023,Fall,82
2023-5027,2023,Fall,67
2023-5028,2023,Fall,55
2023-5029,2023,Fall,72
2023-5030,2023,Fall,70
2023-5031,2023,Fall,70
2023-5032,2023,Fall,53
2023-5033,2023,Fall,63
2023-5034,2023,Fall,61
2023-5035,2023,Fall,69
2023-5036,2023,Fall,70
2023-5037,2023,Fall,58
2023-5038,2023,Fall,67
2023-5039,2023,Fall,68
2023-5040,2023,Fall,83
2023-5041,2023,Fall,78
2023-5042,2023,Fall,69
2023-5043,2023,Fall,60
2023-5044,2023,Fall,74
2023-5045,2023,Fall,68
2023-5046,2023,Fall,59
2023-5047,2023,Fall,57
2023-5048,2023,Fall,74
2023-5049,2023,Fall,67
2023-5050,2023,Fall,77
2023-5051,2023,Fall,60
2023-5052,2023,Fall,61
2023-5053,2023,Fall,55
